source	dest	edges	cum_dist	avg_dist_per_edge
CHLE	SEMG2	4	0.411	0.10275
CHLE	CKAP2	4	0.587	0.14675
CHLE	RAC1	4	0.089	0.02225
CHLE	SOX15	6	1.392	0.232
CHLE	RGR	5	0.923	0.1846
CHLE	CARD9	6	0.256	0.0426666666666667
CHLE	RPIA	5	0.461	0.0922
CHLE	TRAP1	4	0.335	0.08375
CHLE	MX1	5	0.239	0.0478
J3QK85	TPO	6	0.202	0.0336666666666667
J3QK85	DHDDS	6	0.573	0.0955
J3QK85	HBD	4	0.395	0.09875
J3QK85	GIP	4	0.171	0.04275
J3QK85	JPH2	4	0.201	0.05025
J3QK85	DAAM1	4	0.056	0.014
J3QK85	SEMG2	4	0.284	0.071
J3QK85	CKAP2	6	0.375	0.0625
J3QK85	RAC1	2	0.023	0.0115
J3QK85	SOX15	6	1.024	0.170666666666667
J3QK85	RGR	6	0.926	0.154333333333333
J3QK85	CARD9	4	0.19	0.0475
J3QK85	RPIA	5	0.409	0.0818
J3QK85	TRAP1	4	0.319	0.07975
J3QK85	MX1	5	0.238	0.0476
ZAP70	TPO	6	0.19	0.0316666666666667
ZAP70	DHDDS	6	0.575	0.0958333333333333
ZAP70	HBD	3	0.346	0.115333333333333
ZAP70	GIP	4	0.158	0.0395
ZAP70	JPH2	5	0.134	0.0268
ZAP70	DAAM1	6	0.073	0.0121666666666667
ZAP70	SEMG2	5	0.217	0.0434
ZAP70	CKAP2	4	0.556	0.139
ZAP70	RAC1	4	0.04	0.01
ZAP70	SOX15	7	1.204	0.172
ZAP70	RGR	8	0.897	0.112125
ZAP70	CARD9	7	0.192	0.0274285714285714
ZAP70	RPIA	7	0.426	0.0608571428571429
ZAP70	TRAP1	5	0.32	0.064
ZAP70	MX1	6	0.195	0.0325
UD14	TPO	6	0.302	0.0503333333333333
UD14	DHDDS	3	0.965	0.321666666666667
UD14	HBD	4	0.45	0.1125
UD14	GIP	4	0.227	0.05675
UD14	JPH2	8	0.419	0.052375
UD14	DAAM1	8	0.29	0.03625
UD14	SEMG2	5	0.477	0.0954
UD14	CKAP2	7	0.518	0.074
UD14	RAC1	6	0.257	0.0428333333333333
UD14	SOX15	8	1.223	0.152875
UD14	RGR	6	0.962	0.160333333333333
UD14	CARD9	8	0.424	0.053
UD14	RPIA	5	0.601	0.1202
UD14	TRAP1	6	0.459	0.0765
UD14	MX1	9	0.377	0.0418888888888889
S12A2	TPO	4	0.33	0.0825
S12A2	DHDDS	8	0.67	0.08375
S12A2	HBD	5	0.507	0.1014
S12A2	GIP	4	0.356	0.089
S12A2	JPH2	5	0.332	0.0664
S12A2	DAAM1	7	0.257	0.0367142857142857
S12A2	SEMG2	5	0.415	0.083
S12A2	CKAP2	6	0.501	0.0835
S12A2	RAC1	5	0.224	0.0448
S12A2	SOX15	4	1.034	0.2585
S12A2	RGR	8	1.066	0.13325
S12A2	CARD9	4	0.371	0.09275
S12A2	RPIA	3	0.546	0.182
S12A2	TRAP1	6	0.416	0.0693333333333333
S12A2	MX1	6	0.353	0.0588333333333333
EST1A	TPO	6	0.209	0.0348333333333333
EST1A	DHDDS	5	0.927	0.1854
EST1A	HBD	5	0.472	0.0944
EST1A	GIP	6	0.203	0.0338333333333333
EST1A	JPH2	2	0.284	0.142
EST1A	DAAM1	6	0.224	0.0373333333333333
EST1A	SEMG2	6	0.582	0.097
EST1A	CKAP2	4	0.296	0.074
EST1A	RAC1	4	0.191	0.04775
EST1A	SOX15	4	0.704	0.176
EST1A	RGR	4	0.74	0.185
EST1A	CARD9	4	0.243	0.06075
EST1A	RPIA	7	0.577	0.0824285714285714
EST1A	TRAP1	6	0.448	0.0746666666666667
EST1A	MX1	9	0.262	0.0291111111111111
VKOR1	TPO	5	0.507	0.1014
VKOR1	DHDDS	6	0.746	0.124333333333333
VKOR1	HBD	7	0.808	0.115428571428571
VKOR1	GIP	6	0.591	0.0985
VKOR1	JPH2	8	0.669	0.083625
VKOR1	DAAM1	7	0.602	0.086
VKOR1	SEMG2	5	0.727	0.1454
VKOR1	CKAP2	7	0.768	0.109714285714286
VKOR1	RAC1	5	0.569	0.1138
VKOR1	SOX15	7	1.219	0.174142857142857
VKOR1	RGR	8	1.312	0.164
VKOR1	CARD9	10	0.727	0.0727
VKOR1	RPIA	6	0.852	0.142
VKOR1	TRAP1	7	0.723	0.103285714285714
VKOR1	MX1	4	0.656	0.164
XDH	TPO	6	0.38	0.0633333333333333
XDH	DHDDS	4	0.987	0.24675
XDH	HBD	4	0.576	0.144
XDH	GIP	5	0.362	0.0724
XDH	JPH2	4	0.571	0.14275
XDH	DAAM1	4	0.525	0.13125
XDH	SEMG2	4	0.743	0.18575
XDH	CKAP2	6	0.772	0.128666666666667
XDH	RAC1	2	0.492	0.246
XDH	SOX15	6	1.235	0.205833333333333
XDH	RGR	6	1.26	0.21
XDH	CARD9	4	0.66	0.165
XDH	RPIA	5	0.878	0.1756
XDH	TRAP1	6	0.739	0.123166666666667
XDH	MX1	6	0.48	0.08
ACHB4	TPO	4	0.33	0.0825
ACHB4	DHDDS	8	0.67	0.08375
ACHB4	HBD	5	0.507	0.1014
ACHB4	GIP	4	0.356	0.089
ACHB4	JPH2	5	0.332	0.0664
ACHB4	DAAM1	7	0.257	0.0367142857142857
ACHB4	SEMG2	5	0.415	0.083
ACHB4	CKAP2	6	0.501	0.0835
ACHB4	RAC1	5	0.224	0.0448
ACHB4	SOX15	6	1.14	0.19
ACHB4	RGR	8	1.066	0.13325
ACHB4	CARD9	4	0.371	0.09275
ACHB4	RPIA	5	0.579	0.1158
ACHB4	TRAP1	6	0.416	0.0693333333333333
ACHB4	MX1	6	0.353	0.0588333333333333
RLP24	TPO	5	0.243	0.0486
RLP24	DHDDS	7	0.981	0.140142857142857
RLP24	HBD	7	0.526	0.0751428571428572
RLP24	GIP	5	0.237	0.0474
RLP24	JPH2	3	0.285	0.095
RLP24	DAAM1	8	0.278	0.03475
RLP24	SEMG2	8	0.636	0.0795
RLP24	CKAP2	6	0.35	0.0583333333333333
RLP24	RAC1	6	0.245	0.0408333333333333
RLP24	SOX15	6	1.324	0.220666666666667
RLP24	RGR	4	0.777	0.19425
RLP24	CARD9	6	0.297	0.0495
RLP24	RPIA	1	0.496	0.496
RLP24	TRAP1	5	0.482	0.0964
RLP24	MX1	8	0.296	0.037
EDN1	TPO	3	0.148	0.0493333333333333
EDN1	DHDDS	5	0.482	0.0964
EDN1	HBD	4	0.323	0.08075
EDN1	GIP	2	0.158	0.079
EDN1	JPH2	3	0.149	0.0496666666666667
EDN1	DAAM1	6	0.058	0.00966666666666667
EDN1	SEMG2	3	0.211	0.0703333333333333
EDN1	CKAP2	5	0.262	0.0524
EDN1	RAC1	4	0.025	0.00625
EDN1	SOX15	4	0.861	0.21525
EDN1	RGR	5	0.809	0.1618
EDN1	CARD9	2	0.173	0.0865
EDN1	RPIA	3	0.337	0.112333333333333
EDN1	TRAP1	4	0.227	0.05675
EDN1	MX1	5	0.154	0.0308
GBRB3	TPO	8	0.381	0.047625
GBRB3	DHDDS	7	0.948	0.135428571428571
GBRB3	HBD	7	0.659	0.0941428571428572
GBRB3	GIP	6	0.439	0.0731666666666667
GBRB3	JPH2	4	0.702	0.1755
GBRB3	DAAM1	8	0.524	0.0655
GBRB3	SEMG2	2	0.76	0.38
GBRB3	CKAP2	6	0.836	0.139333333333333
GBRB3	RAC1	6	0.491	0.0818333333333333
GBRB3	SOX15	4	1.152	0.288
GBRB3	RGR	7	1.258	0.179714285714286
GBRB3	CARD9	8	0.658	0.08225
GBRB3	RPIA	3	0.697	0.232333333333333
GBRB3	TRAP1	6	0.69	0.115
GBRB3	MX1	6	0.457	0.0761666666666667
TKT	TPO	4	0.242	0.0605
TKT	DHDDS	6	0.73	0.121666666666667
TKT	HBD	4	0.474	0.1185
TKT	GIP	4	0.251	0.06275
TKT	JPH2	7	0.398	0.0568571428571429
TKT	DAAM1	4	0.273	0.06825
TKT	SEMG2	5	0.457	0.0914
TKT	CKAP2	2	0.376	0.188
TKT	RAC1	2	0.24	0.12
TKT	SOX15	8	1.251	0.156375
TKT	RGR	6	0.95	0.158333333333333
TKT	CARD9	4	0.408	0.102
TKT	RPIA	1	0.045	0.045
TKT	TRAP1	6	0.452	0.0753333333333333
TKT	MX1	5	0.369	0.0738
NEU2	TPO	7	0.278	0.0397142857142857
NEU2	DHDDS	6	0.591	0.0985
NEU2	HBD	4	0.443	0.11075
NEU2	GIP	4	0.281	0.07025
NEU2	JPH2	3	0.229	0.0763333333333333
NEU2	DAAM1	7	0.196	0.028
NEU2	SEMG2	4	0.342	0.0855
NEU2	CKAP2	6	0.393	0.0655
NEU2	RAC1	5	0.163	0.0326
NEU2	SOX15	6	1.065	0.1775
NEU2	RGR	8	1.008	0.126
NEU2	CARD9	3	0.309	0.103
NEU2	RPIA	5	0.479	0.0958
NEU2	TRAP1	4	0.337	0.08425
NEU2	MX1	4	0.286	0.0715
3HAO	TPO	6	0.454	0.0756666666666667
3HAO	DHDDS	5	0.677	0.1354
3HAO	HBD	4	0.627	0.15675
3HAO	GIP	5	0.522	0.1044
3HAO	JPH2	8	0.889	0.111125
3HAO	DAAM1	8	0.789	0.098625
3HAO	SEMG2	7	0.952	0.136
3HAO	CKAP2	6	0.995	0.165833333333333
3HAO	RAC1	6	0.756	0.126
3HAO	SOX15	6	1.299	0.2165
3HAO	RGR	7	1.243	0.177571428571429
3HAO	CARD9	3	0.723	0.241
3HAO	RPIA	5	0.755	0.151
3HAO	TRAP1	7	0.778	0.111142857142857
3HAO	MX1	7	0.604	0.0862857142857143
RL10L	TPO	6	0.347	0.0578333333333333
RL10L	DHDDS	6	0.533	0.0888333333333333
RL10L	HBD	7	0.595	0.085
RL10L	GIP	6	0.341	0.0568333333333333
RL10L	JPH2	4	0.384	0.096
RL10L	DAAM1	8	0.347	0.043375
RL10L	SEMG2	8	0.705	0.088125
RL10L	CKAP2	6	0.419	0.0698333333333333
RL10L	RAC1	6	0.314	0.0523333333333333
RL10L	SOX15	4	0.803	0.20075
RL10L	RGR	6	0.964	0.160666666666667
RL10L	CARD9	6	0.366	0.061
RL10L	RPIA	9	0.7	0.0777777777777778
RL10L	TRAP1	6	0.586	0.0976666666666667
RL10L	MX1	8	0.4	0.05
ADA1D	TPO	4	0.234	0.0585
ADA1D	DHDDS	6	0.568	0.0946666666666667
ADA1D	HBD	5	0.409	0.0818
ADA1D	GIP	3	0.228	0.076
ADA1D	JPH2	4	0.204	0.051
ADA1D	DAAM1	5	0.143	0.0286
ADA1D	SEMG2	2	0.234	0.117
ADA1D	CKAP2	6	0.348	0.058
ADA1D	RAC1	3	0.11	0.0366666666666667
ADA1D	SOX15	5	0.911	0.1822
ADA1D	RGR	6	0.859	0.143166666666667
ADA1D	CARD9	3	0.259	0.0863333333333333
ADA1D	RPIA	3	0.37	0.123333333333333
ADA1D	TRAP1	5	0.313	0.0626
ADA1D	MX1	6	0.24	0.04
CANB2	TPO	6	0.284	0.0473333333333333
CANB2	DHDDS	6	0.692	0.115333333333333
CANB2	HBD	4	0.471	0.11775
CANB2	GIP	6	0.304	0.0506666666666667
CANB2	JPH2	4	0.321	0.08025
CANB2	DAAM1	7	0.268	0.0382857142857143
CANB2	SEMG2	5	0.513	0.1026
CANB2	CKAP2	4	0.452	0.113
CANB2	RAC1	5	0.235	0.047
CANB2	SOX15	7	1.236	0.176571428571429
CANB2	RGR	8	1.039	0.129875
CANB2	CARD9	4	0.373	0.09325
CANB2	RPIA	5	0.59	0.118
CANB2	TRAP1	5	0.437	0.0874
CANB2	MX1	6	0.364	0.0606666666666667
KAP3	TPO	6	0.289	0.0481666666666667
KAP3	DHDDS	6	0.658	0.109666666666667
KAP3	HBD	4	0.483	0.12075
KAP3	GIP	3	0.244	0.0813333333333333
KAP3	JPH2	3	0.242	0.0806666666666667
KAP3	DAAM1	6	0.196	0.0326666666666667
KAP3	SEMG2	5	0.448	0.0896
KAP3	CKAP2	2	0.192	0.096
KAP3	RAC1	4	0.163	0.04075
KAP3	SOX15	4	0.881	0.22025
KAP3	RGR	5	0.829	0.1658
KAP3	CARD9	6	0.28	0.0466666666666667
KAP3	RPIA	3	0.367	0.122333333333333
KAP3	TRAP1	5	0.385	0.077
KAP3	MX1	6	0.34	0.0566666666666667
PANX1	TPO	4	0.222	0.0555
PANX1	DHDDS	7	0.561	0.0801428571428572
PANX1	HBD	5	0.397	0.0794
PANX1	GIP	6	0.251	0.0418333333333333
PANX1	JPH2	7	0.227	0.0324285714285714
PANX1	DAAM1	6	0.16	0.0266666666666667
PANX1	SEMG2	4	0.285	0.07125
PANX1	CKAP2	6	0.326	0.0543333333333333
PANX1	RAC1	4	0.127	0.03175
PANX1	SOX15	7	1.031	0.147285714285714
PANX1	RGR	8	0.951	0.118875
PANX1	CARD9	9	0.285	0.0316666666666667
PANX1	RPIA	5	0.422	0.0844
PANX1	TRAP1	6	0.281	0.0468333333333333
PANX1	MX1	4	0.26	0.065
ST2A1	TPO	4	0.267	0.06675
ST2A1	DHDDS	4	0.516	0.129
ST2A1	HBD	6	0.481	0.0801666666666667
ST2A1	GIP	5	0.25	0.05
ST2A1	JPH2	7	0.371	0.053
ST2A1	DAAM1	6	0.142	0.0236666666666667
ST2A1	SEMG2	7	0.476	0.068
ST2A1	CKAP2	4	0.38	0.095
ST2A1	RAC1	4	0.109	0.02725
ST2A1	SOX15	8	1.169	0.146125
ST2A1	RGR	4	0.731	0.18275
ST2A1	CARD9	4	0.253	0.06325
ST2A1	RPIA	5	0.481	0.0962
ST2A1	TRAP1	4	0.355	0.08875
ST2A1	MX1	5	0.259	0.0518
UPP2	TPO	5	0.366	0.0732
UPP2	DHDDS	9	0.956	0.106222222222222
UPP2	HBD	6	0.59	0.0983333333333333
UPP2	GIP	4	0.248	0.062
UPP2	JPH2	6	0.54	0.09
UPP2	DAAM1	6	0.422	0.0703333333333333
UPP2	SEMG2	8	0.746	0.09325
UPP2	CKAP2	4	0.667	0.16675
UPP2	RAC1	4	0.389	0.09725
UPP2	SOX15	4	0.932	0.233
UPP2	RGR	7	1.043	0.149
UPP2	CARD9	6	0.557	0.0928333333333333
UPP2	RPIA	3	0.388	0.129333333333333
UPP2	TRAP1	7	0.706	0.100857142857143
UPP2	MX1	2	0.448	0.224
AK1D1	TPO	6	0.406	0.0676666666666667
AK1D1	DHDDS	2	0.864	0.432
AK1D1	HBD	5	0.551	0.1102
AK1D1	GIP	5	0.328	0.0656
AK1D1	JPH2	5	0.445	0.089
AK1D1	DAAM1	8	0.29	0.03625
AK1D1	SEMG2	5	0.521	0.1042
AK1D1	CKAP2	8	0.622	0.07775
AK1D1	RAC1	6	0.257	0.0428333333333333
AK1D1	SOX15	8	1.073	0.134125
AK1D1	RGR	7	1.063	0.151857142857143
AK1D1	CARD9	8	0.424	0.053
AK1D1	RPIA	6	0.612	0.102
AK1D1	TRAP1	6	0.459	0.0765
AK1D1	MX1	7	0.386	0.0551428571428571
CAC1A	TPO	7	0.417	0.0595714285714286
CAC1A	DHDDS	6	0.84	0.14
CAC1A	HBD	5	0.595	0.119
CAC1A	GIP	5	0.359	0.0718
CAC1A	JPH2	3	0.406	0.135333333333333
CAC1A	DAAM1	4	0.301	0.07525
CAC1A	SEMG2	4	0.553	0.13825
CAC1A	CKAP2	6	0.733	0.122166666666667
CAC1A	RAC1	2	0.268	0.134
CAC1A	SOX15	5	1.087	0.2174
CAC1A	RGR	6	1.035	0.1725
CAC1A	CARD9	4	0.436	0.109
CAC1A	RPIA	3	0.477	0.159
CAC1A	TRAP1	5	0.611	0.1222
CAC1A	MX1	5	0.481	0.0962
CUBN	TPO	4	0.34	0.085
CUBN	DHDDS	7	0.964	0.137714285714286
CUBN	HBD	3	0.692	0.230666666666667
CUBN	GIP	4	0.456	0.114
CUBN	JPH2	7	0.63	0.09
CUBN	DAAM1	6	0.563	0.0938333333333333
CUBN	SEMG2	4	0.688	0.172
CUBN	CKAP2	6	0.729	0.1215
CUBN	RAC1	4	0.53	0.1325
CUBN	SOX15	6	1.18	0.196666666666667
CUBN	RGR	6	1.226	0.204333333333333
CUBN	CARD9	9	0.688	0.0764444444444444
CUBN	RPIA	5	0.825	0.165
CUBN	TRAP1	6	0.684	0.114
CUBN	MX1	6	0.549	0.0915
THA	TPO	4	0.136	0.034
THA	DHDDS	6	0.467	0.0778333333333333
THA	HBD	6	0.386	0.0643333333333333
THA	GIP	5	0.169	0.0338
THA	JPH2	7	0.296	0.0422857142857143
THA	DAAM1	6	0.062	0.0103333333333333
THA	SEMG2	4	0.393	0.09825
THA	CKAP2	3	0.302	0.100666666666667
THA	RAC1	4	0.029	0.00725
THA	SOX15	6	1.275	0.2125
THA	RGR	6	0.841	0.140166666666667
THA	CARD9	5	0.111	0.0222
THA	RPIA	5	0.401	0.0802
THA	TRAP1	5	0.221	0.0442
THA	MX1	5	0.178	0.0356
TBB5	TPO	4	0.182	0.0455
TBB5	DHDDS	6	0.794	0.132333333333333
TBB5	HBD	4	0.576	0.144
TBB5	GIP	4	0.35	0.0875
TBB5	JPH2	6	0.515	0.0858333333333333
TBB5	DAAM1	4	0.235	0.05875
TBB5	SEMG2	4	0.593	0.14825
TBB5	CKAP2	4	0.447	0.11175
TBB5	RAC1	2	0.202	0.101
TBB5	SOX15	6	1.133	0.188833333333333
TBB5	RGR	6	0.988	0.164666666666667
TBB5	CARD9	4	0.37	0.0925
TBB5	RPIA	5	0.588	0.1176
TBB5	TRAP1	4	0.54	0.135
TBB5	MX1	5	0.434	0.0868
CATA	TPO	7	0.251	0.0358571428571429
CATA	DHDDS	8	0.715	0.089375
CATA	HBD	4	0.428	0.107
CATA	GIP	4	0.205	0.05125
CATA	JPH2	8	0.381	0.047625
CATA	DAAM1	4	0.142	0.0355
CATA	SEMG2	5	0.439	0.0878
CATA	CKAP2	7	0.48	0.0685714285714286
CATA	RAC1	2	0.109	0.0545
CATA	SOX15	7	0.931	0.133
CATA	RGR	6	0.94	0.156666666666667
CATA	CARD9	4	0.277	0.06925
CATA	RPIA	3	0.362	0.120666666666667
CATA	TRAP1	7	0.435	0.0621428571428571
CATA	MX1	5	0.327	0.0654
RL3	TPO	5	0.165	0.033
RL3	DHDDS	6	0.777	0.1295
RL3	HBD	4	0.4	0.1
RL3	GIP	5	0.159	0.0318
RL3	JPH2	2	0.191	0.0955
RL3	DAAM1	5	0.256	0.0512
RL3	SEMG2	4	0.537	0.13425
RL3	CKAP2	4	0.231	0.05775
RL3	RAC1	3	0.223	0.0743333333333333
RL3	SOX15	6	1.082	0.180333333333333
RL3	RGR	4	0.771	0.19275
RL3	CARD9	4	0.165	0.04125
RL3	RPIA	5	0.502	0.1004
RL3	TRAP1	5	0.404	0.0808
RL3	MX1	8	0.218	0.02725
PA2GE	TPO	4	0.234	0.0585
PA2GE	DHDDS	6	0.546	0.091
PA2GE	HBD	4	0.398	0.0995
PA2GE	GIP	5	0.258	0.0516
PA2GE	JPH2	6	0.237	0.0395
PA2GE	DAAM1	7	0.151	0.0215714285714286
PA2GE	SEMG2	4	0.297	0.07425
PA2GE	CKAP2	2	0.192	0.096
PA2GE	RAC1	5	0.118	0.0236
PA2GE	SOX15	6	1.02	0.17
PA2GE	RGR	8	0.963	0.120375
PA2GE	CARD9	3	0.264	0.088
PA2GE	RPIA	5	0.434	0.0868
PA2GE	TRAP1	4	0.292	0.073
PA2GE	MX1	4	0.241	0.06025
HRH2	TPO	3	0.306	0.102
HRH2	DHDDS	5	0.601	0.1202
