source	destinations_disconnected_to
NMDE1	VAT1	TOR3A	ZNF32
AOFB	VAT1	TOR3A	ZNF32
RL13A	VAT1	TOR3A	ZNF32
S22A2	VAT1	TOR3A	ZNF32
CALY	VAT1	TOR3A	ZNF32
S12A5	VAT1	TOR3A	ZNF32
PK3CA	VAT1	TOR3A	ZNF32
PDE4D	VAT1	TOR3A	ZNF32
KIF11	VAT1	TOR3A	ZNF32
NR1I2	VAT1	TOR3A	ZNF32
NISCH	VAT1	TOR3A	ZNF32
NFKB2	VAT1	TOR3A	ZNF32
ITK	VAT1	TOR3A	ZNF32
PPIA	VAT1	TOR3A	ZNF32
MMAA	VAT1	TOR3A	ZNF32
PA24A	VAT1	TOR3A	ZNF32
HYES	VAT1	TOR3A	ZNF32
CP2C8	VAT1	TOR3A	ZNF32
CAC1D	VAT1	TOR3A	ZNF32
SCNNA	VAT1	TOR3A	ZNF32
DRD3	VAT1	TOR3A	ZNF32
IOD1	VAT1	TOR3A	ZNF32
AAKB1	VAT1	TOR3A	ZNF32
ARY2	VAT1	TOR3A	ZNF32
DOPO	VAT1	TOR3A	ZNF32
PDE3A	VAT1	TOR3A	ZNF32
TR10B	VAT1	TOR3A	ZNF32
ADA1B	VAT1	TOR3A	ZNF32
C9JK77	VAT1	TOR3A	ZNF32
MYLK3	VAT1	TOR3A	ZNF32
PDE1B	VAT1	TOR3A	ZNF32
MYH9	VAT1	TOR3A	ZNF32
TRI15	VAT1	TOR3A	ZNF32
HPRT	VAT1	TOR3A	ZNF32
ADRB2	VAT1	TOR3A	ZNF32
LIPL	VAT1	TOR3A	ZNF32
MDR1	VAT1	TOR3A	ZNF32
5HT1A	VAT1	TOR3A	ZNF32
CP19A	VAT1	TOR3A	ZNF32
ARY1	VAT1	TOR3A	ZNF32
5HT2A	VAT1	TOR3A	ZNF32
G6PD	VAT1	TOR3A	ZNF32
PYRD	VAT1	TOR3A	ZNF32
GBRB2	VAT1	TOR3A	ZNF32
IKBA	VAT1	TOR3A	ZNF32
THRB	VAT1	TOR3A	ZNF32
GPX1	VAT1	TOR3A	ZNF32
TNNC2	VAT1	TOR3A	ZNF32
S22AB	VAT1	TOR3A	ZNF32
PDE5A	VAT1	TOR3A	ZNF32
TGFB1	VAT1	TOR3A	ZNF32
TOP2A	VAT1	TOR3A	ZNF32
RL23	VAT1	TOR3A	ZNF32
PDK3	VAT1	TOR3A	ZNF32
EDNRA	VAT1	TOR3A	ZNF32
TF65	VAT1	TOR3A	ZNF32
KAP0	VAT1	TOR3A	ZNF32
PPIF	VAT1	TOR3A	ZNF32
RL15	VAT1	TOR3A	ZNF32
KCNH2	VAT1	TOR3A	ZNF32
PDE4C	VAT1	TOR3A	ZNF32
ABCC8	VAT1	TOR3A	ZNF32
J3KPA4	VAT1	TOR3A	ZNF32
HDAC8	VAT1	TOR3A	ZNF32
GBRD	VAT1	TOR3A	ZNF32
CCKN	VAT1	TOR3A	ZNF32
ADCY5	VAT1	TOR3A	ZNF32
ATPA	VAT1	TOR3A	ZNF32
ATPG	VAT1	TOR3A	ZNF32
CAC1G	VAT1	TOR3A	ZNF32
LDHB	VAT1	TOR3A	ZNF32
JUN	VAT1	TOR3A	ZNF32
CSF1R	VAT1	TOR3A	ZNF32
UD19	VAT1	TOR3A	ZNF32
ATF6A	VAT1	TOR3A	ZNF32
RL19	VAT1	TOR3A	ZNF32
ST17B	VAT1	TOR3A	ZNF32
ABL1	VAT1	TOR3A	ZNF32
PHOP1	VAT1	TOR3A	ZNF32
SC6A4	VAT1	TOR3A	ZNF32
S22A6	VAT1	TOR3A	ZNF32
GRIK2	VAT1	TOR3A	ZNF32
ACM3	VAT1	TOR3A	ZNF32
RYR1	VAT1	TOR3A	ZNF32
S23IP	VAT1	TOR3A	ZNF32
CRBN	VAT1	TOR3A	ZNF32
MUTA	VAT1	TOR3A	ZNF32
ARGI1	VAT1	TOR3A	ZNF32
AA3R	VAT1	TOR3A	ZNF32
GBRA5	VAT1	TOR3A	ZNF32
CAH6	VAT1	TOR3A	ZNF32
FAK1	VAT1	TOR3A	ZNF32
SCNND	VAT1	TOR3A	ZNF32
CASP8	VAT1	TOR3A	ZNF32
SYRC	VAT1	TOR3A	ZNF32
CP3A4	VAT1	TOR3A	ZNF32
A4	VAT1	TOR3A	ZNF32
MRP1	VAT1	TOR3A	ZNF32
KCNN4	VAT1	TOR3A	ZNF32
PDE7A	VAT1	TOR3A	ZNF32
SCN4A	VAT1	TOR3A	ZNF32
CACB1	VAT1	TOR3A	ZNF32
DHI1	VAT1	TOR3A	ZNF32
PDIA1	VAT1	TOR3A	ZNF32
LRP2	VAT1	TOR3A	ZNF32
ESR2	VAT1	TOR3A	ZNF32
SCNNB	VAT1	TOR3A	ZNF32
NMDE4	VAT1	TOR3A	ZNF32
TY3H	VAT1	TOR3A	ZNF32
SOAT1	VAT1	TOR3A	ZNF32
NMD3A	VAT1	TOR3A	ZNF32
ASM	VAT1	TOR3A	ZNF32
S12A1	VAT1	TOR3A	ZNF32
CP1A1	VAT1	TOR3A	ZNF32
INSR2	VAT1	TOR3A	ZNF32
NCOA1	VAT1	TOR3A	ZNF32
TBE	VAT1	TOR3A	ZNF32
ITAL	VAT1	TOR3A	ZNF32
PPARG	VAT1	TOR3A	ZNF32
GSK3B	VAT1	TOR3A	ZNF32
CAC1I	VAT1	TOR3A	ZNF32
THB	VAT1	TOR3A	ZNF32
KLK3	VAT1	TOR3A	ZNF32
GBRA2	VAT1	TOR3A	ZNF32
TBB4B	VAT1	TOR3A	ZNF32
DRD4	VAT1	TOR3A	ZNF32
CLIC1	VAT1	TOR3A	ZNF32
GBRE	VAT1	TOR3A	ZNF32
RHOA	VAT1	TOR3A	ZNF32
TERT	VAT1	TOR3A	ZNF32
RL23A	VAT1	TOR3A	ZNF32
KITH	VAT1	TOR3A	ZNF32
HIF1A	VAT1	TOR3A	ZNF32
TEBP	VAT1	TOR3A	ZNF32
PERM	VAT1	TOR3A	ZNF32
TYSY	VAT1	TOR3A	ZNF32
PAR10	VAT1	TOR3A	ZNF32
NNMT	VAT1	TOR3A	ZNF32
RARB	VAT1	TOR3A	ZNF32
PK3CG	VAT1	TOR3A	ZNF32
CAC1C	VAT1	TOR3A	ZNF32
PLPL9	VAT1	TOR3A	ZNF32
OPRM	VAT1	TOR3A	ZNF32
PLMN	VAT1	TOR3A	ZNF32
ADA	VAT1	TOR3A	ZNF32
TNNC1	VAT1	TOR3A	ZNF32
J3KN87	VAT1	TOR3A	ZNF32
GBRG2	VAT1	TOR3A	ZNF32
FAD1	VAT1	TOR3A	ZNF32
PDE1A	VAT1	TOR3A	ZNF32
GLUC	VAT1	TOR3A	ZNF32
EST1	VAT1	TOR3A	ZNF32
P2RX2	VAT1	TOR3A	ZNF32
NOS3	VAT1	TOR3A	ZNF32
GSTP1	VAT1	TOR3A	ZNF32
CAH7	VAT1	TOR3A	ZNF32
IL6	VAT1	TOR3A	ZNF32
UD13	VAT1	TOR3A	ZNF32
PDE4A	VAT1	TOR3A	ZNF32
CBPB2	VAT1	TOR3A	ZNF32
KCJ11	VAT1	TOR3A	ZNF32
SCN5A	VAT1	TOR3A	ZNF32
CP21A	VAT1	TOR3A	ZNF32
CFTR	VAT1	TOR3A	ZNF32
ACM1	VAT1	TOR3A	ZNF32
GRIA2	VAT1	TOR3A	ZNF32
CPT2	VAT1	TOR3A	ZNF32
COMT	VAT1	TOR3A	ZNF32
P53	VAT1	TOR3A	ZNF32
CNGA1	VAT1	TOR3A	ZNF32
