source	destinations_disconnected_to
GBRD	ERMP1	ZNF43	PRR7
CCKN	ERMP1	ZNF43	PRR7
ADCY5	ERMP1	ZNF43	PRR7
ATPA	ERMP1	ZNF43	PRR7
ATPG	ERMP1	ZNF43	PRR7
CAC1G	ERMP1	ZNF43	PRR7
LDHB	ERMP1	ZNF43	PRR7
JUN	ERMP1	ZNF43	PRR7
CSF1R	ERMP1	ZNF43	PRR7
UD19	ERMP1	ZNF43	PRR7
ATF6A	ERMP1	ZNF43	PRR7
RL19	ERMP1	ZNF43	PRR7
ST17B	ERMP1	ZNF43	PRR7
ABL1	ERMP1	ZNF43	PRR7
PHOP1	ERMP1	ZNF43	PRR7
SC6A4	ERMP1	ZNF43	PRR7
S22A6	ERMP1	ZNF43	PRR7
GRIK2	ERMP1	ZNF43	PRR7
ACM3	ERMP1	ZNF43	PRR7
RYR1	ERMP1	ZNF43	PRR7
S23IP	ERMP1	ZNF43	PRR7
CRBN	ERMP1	ZNF43	PRR7
MUTA	ERMP1	ZNF43	PRR7
ARGI1	ERMP1	ZNF43	PRR7
AA3R	ERMP1	ZNF43	PRR7
GBRA5	ERMP1	ZNF43	PRR7
CAH6	ERMP1	ZNF43	PRR7
FAK1	ERMP1	ZNF43	PRR7
SCNND	ERMP1	ZNF43	PRR7
CASP8	ERMP1	ZNF43	PRR7
SYRC	ERMP1	ZNF43	PRR7
CP3A4	ERMP1	ZNF43	PRR7
A4	ERMP1	ZNF43	PRR7
MRP1	ERMP1	ZNF43	PRR7
KCNN4	ERMP1	ZNF43	PRR7
PDE7A	ERMP1	ZNF43	PRR7
SCN4A	ERMP1	ZNF43	PRR7
CACB1	ERMP1	ZNF43	PRR7
DHI1	ERMP1	ZNF43	PRR7
PDIA1	ERMP1	ZNF43	PRR7
LRP2	ERMP1	ZNF43	PRR7
ESR2	ERMP1	ZNF43	PRR7
SCNNB	ERMP1	ZNF43	PRR7
NMDE4	ERMP1	ZNF43	PRR7
TY3H	ERMP1	ZNF43	PRR7
SOAT1	ERMP1	ZNF43	PRR7
NMD3A	ERMP1	ZNF43	PRR7
ASM	ERMP1	ZNF43	PRR7
S12A1	ERMP1	ZNF43	PRR7
CP1A1	ERMP1	ZNF43	PRR7
INSR2	ERMP1	ZNF43	PRR7
NCOA1	ERMP1	ZNF43	PRR7
TBE	ERMP1	ZNF43	PRR7
ITAL	ERMP1	ZNF43	PRR7
PPARG	ERMP1	ZNF43	PRR7
GSK3B	ERMP1	ZNF43	PRR7
CAC1I	ERMP1	ZNF43	PRR7
THB	ERMP1	ZNF43	PRR7
KLK3	ERMP1	ZNF43	PRR7
GBRA2	ERMP1	ZNF43	PRR7
TBB4B	ERMP1	ZNF43	PRR7
DRD4	ERMP1	ZNF43	PRR7
CLIC1	ERMP1	ZNF43	PRR7
GBRE	ERMP1	ZNF43	PRR7
RHOA	ERMP1	ZNF43	PRR7
TERT	ERMP1	ZNF43	PRR7
RL23A	ERMP1	ZNF43	PRR7
KITH	ERMP1	ZNF43	PRR7
HIF1A	ERMP1	ZNF43	PRR7
TEBP	ERMP1	ZNF43	PRR7
PERM	ERMP1	ZNF43	PRR7
TYSY	ERMP1	ZNF43	PRR7
PAR10	ERMP1	ZNF43	PRR7
NNMT	ERMP1	ZNF43	PRR7
RARB	ERMP1	ZNF43	PRR7
PK3CG	ERMP1	ZNF43	PRR7
CAC1C	ERMP1	ZNF43	PRR7
PLPL9	ERMP1	ZNF43	PRR7
OPRM	ERMP1	ZNF43	PRR7
PLMN	ERMP1	ZNF43	PRR7
ADA	ERMP1	ZNF43	PRR7
TNNC1	ERMP1	ZNF43	PRR7
J3KN87	ERMP1	ZNF43	PRR7
GBRG2	ERMP1	ZNF43	PRR7
FAD1	ERMP1	ZNF43	PRR7
PDE1A	ERMP1	ZNF43	PRR7
GLUC	ERMP1	ZNF43	PRR7
EST1	ERMP1	ZNF43	PRR7
P2RX2	ERMP1	ZNF43	PRR7
NOS3	ERMP1	ZNF43	PRR7
GSTP1	ERMP1	ZNF43	PRR7
CAH7	ERMP1	ZNF43	PRR7
IL6	ERMP1	ZNF43	PRR7
UD13	ERMP1	ZNF43	PRR7
PDE4A	ERMP1	ZNF43	PRR7
CBPB2	ERMP1	ZNF43	PRR7
KCJ11	ERMP1	ZNF43	PRR7
SCN5A	ERMP1	ZNF43	PRR7
CP21A	ERMP1	ZNF43	PRR7
CFTR	ERMP1	ZNF43	PRR7
ACM1	ERMP1	ZNF43	PRR7
GRIA2	ERMP1	ZNF43	PRR7
CPT2	ERMP1	ZNF43	PRR7
COMT	ERMP1	ZNF43	PRR7
P53	ERMP1	ZNF43	PRR7
CNGA1	ERMP1	ZNF43	PRR7
HDAC9	ERMP1	ZNF43	PRR7
KCNQ1	ERMP1	ZNF43	PRR7
PGH1	ERMP1	ZNF43	PRR7
CP2R1	ERMP1	ZNF43	PRR7
CAC1H	ERMP1	ZNF43	PRR7
CAB45	ERMP1	ZNF43	PRR7
CDK2	ERMP1	ZNF43	PRR7
SC6A2	ERMP1	ZNF43	PRR7
AK1C2	ERMP1	ZNF43	PRR7
CA2D2	ERMP1	ZNF43	PRR7
S22A8	ERMP1	ZNF43	PRR7
EBP	ERMP1	ZNF43	PRR7
NADC	ERMP1	ZNF43	PRR7
5HT5A	ERMP1	ZNF43	PRR7
AHR	ERMP1	ZNF43	PRR7
HDAC6	ERMP1	ZNF43	PRR7
MRP2	ERMP1	ZNF43	PRR7
PDE4B	ERMP1	ZNF43	PRR7
AA2AR	ERMP1	ZNF43	PRR7
PDE7B	ERMP1	ZNF43	PRR7
FAK2	ERMP1	ZNF43	PRR7
CASP3	ERMP1	ZNF43	PRR7
CATB	ERMP1	ZNF43	PRR7
CAC1S	ERMP1	ZNF43	PRR7
TA2R	ERMP1	ZNF43	PRR7
TPMT	ERMP1	ZNF43	PRR7
5HT1D	ERMP1	ZNF43	PRR7
PIM1	ERMP1	ZNF43	PRR7
AT1A1	ERMP1	ZNF43	PRR7
MMP9	ERMP1	ZNF43	PRR7
RL37	ERMP1	ZNF43	PRR7
PARP1	ERMP1	ZNF43	PRR7
RENR	ERMP1	ZNF43	PRR7
ENPL	ERMP1	ZNF43	PRR7
NR1I3	ERMP1	ZNF43	PRR7
CAH1	ERMP1	ZNF43	PRR7
SL9A7	ERMP1	ZNF43	PRR7
ACM4	ERMP1	ZNF43	PRR7
TOP1	ERMP1	ZNF43	PRR7
DHB8	ERMP1	ZNF43	PRR7
FABP6	ERMP1	ZNF43	PRR7
GABR1	ERMP1	ZNF43	PRR7
LY66C	ERMP1	ZNF43	PRR7
GLNA	ERMP1	ZNF43	PRR7
SCN1A	ERMP1	ZNF43	PRR7
HDAC3	ERMP1	ZNF43	PRR7
RENI	ERMP1	ZNF43	PRR7
