source	dest	edges	cum_dist	avg_dist_per_edge
ANXA2	BASP1	3	0.223	0.0743333333333333
ANXA2	FZD1	4	0.503	0.12575
ANXA2	MAST1	4	0.274	0.0685
ANXA2	CSN3	4	0.418	0.1045
ANXA2	SF3B5	3	0.267	0.089
ANXA2	KCNE1	3	0.26	0.0866666666666667
ANXA2	AZIN1	3	0.992	0.330666666666667
ANXA2	SSR4	4	0.328	0.082
ANXA2	DSG2	4	0.3	0.075
ANXA2	EHD1	4	0.459	0.11475
ANXA2	IL12A	4	0.193	0.04825
ANXA2	ETAA1	5	0.385	0.077
ANXA2	STX16	3	0.524	0.174666666666667
ANXA2	FN3K	3	0.571	0.190333333333333
ANXA2	EDEM3	4	0.885	0.22125
ANXA2	ISL1	3	0.38	0.126666666666667
ANXA2	CHD1	4	0.521	0.13025
ANXA2	USPL1	4	0.511	0.12775
AURKB	DDB2	2	0.102	0.051
AURKB	BASP1	3	0.25	0.0833333333333333
AURKB	FZD1	4	0.28	0.07
AURKB	MAST1	4	0.261	0.06525
AURKB	CSN3	3	0.466	0.155333333333333
AURKB	SF3B5	4	0.206	0.0515
AURKB	KCNE1	7	0.314	0.0448571428571429
AURKB	AZIN1	4	0.931	0.23275
AURKB	SSR4	5	0.267	0.0534
AURKB	DSG2	7	0.299	0.0427142857142857
AURKB	EHD1	7	0.458	0.0654285714285714
AURKB	IL12A	3	0.152	0.0506666666666667
AURKB	ETAA1	6	0.409	0.0681666666666667
AURKB	STX16	5	0.597	0.1194
AURKB	FN3K	4	0.51	0.1275
AURKB	EDEM3	5	0.8	0.16
AURKB	ISL1	4	0.25	0.0625
AURKB	CHD1	4	0.465	0.11625
AURKB	USPL1	5	0.511	0.1022
GNAT3	DDB2	5	0.242	0.0484
GNAT3	BASP1	3	0.282	0.094
GNAT3	FZD1	2	0.27	0.135
GNAT3	MAST1	6	0.367	0.0611666666666667
GNAT3	CSN3	5	0.681	0.1362
GNAT3	SF3B5	4	0.269	0.06725
GNAT3	KCNE1	5	0.439	0.0878
GNAT3	AZIN1	4	0.683	0.17075
GNAT3	SSR4	3	0.184	0.0613333333333333
GNAT3	DSG2	4	0.329	0.08225
GNAT3	EHD1	6	0.817	0.136166666666667
GNAT3	IL12A	3	0.302	0.100666666666667
GNAT3	ETAA1	6	0.524	0.0873333333333333
GNAT3	STX16	4	0.555	0.13875
GNAT3	FN3K	6	0.725	0.120833333333333
GNAT3	EDEM3	4	0.819	0.20475
GNAT3	ISL1	5	0.499	0.0998
GNAT3	CHD1	8	0.879	0.109875
GNAT3	USPL1	4	0.558	0.1395
CA2D1	DDB2	5	0.262	0.0524
CA2D1	BASP1	3	0.258	0.086
CA2D1	FZD1	6	0.669	0.1115
CA2D1	MAST1	7	0.421	0.0601428571428571
CA2D1	CSN3	5	0.452	0.0904
CA2D1	SF3B5	5	0.554	0.1108
CA2D1	KCNE1	2	0.484	0.242
CA2D1	AZIN1	6	0.744	0.124
CA2D1	SSR4	4	0.575	0.14375
CA2D1	DSG2	6	0.704	0.117333333333333
CA2D1	EHD1	6	0.765	0.1275
CA2D1	IL12A	6	0.423	0.0705
CA2D1	ETAA1	7	0.565	0.0807142857142857
CA2D1	STX16	5	0.858	0.1716
CA2D1	FN3K	5	0.858	0.1716
CA2D1	EDEM3	7	0.659	0.0941428571428572
CA2D1	ISL1	3	0.357	0.119
CA2D1	CHD1	6	0.93	0.155
CA2D1	USPL1	7	0.664	0.0948571428571429
CAH4	DDB2	4	0.423	0.10575
CAH4	BASP1	4	0.612	0.153
CAH4	FZD1	7	0.947	0.135285714285714
CAH4	MAST1	4	0.538	0.1345
CAH4	CSN3	10	0.983	0.0983
CAH4	SF3B5	7	0.968	0.138285714285714
CAH4	KCNE1	3	0.611	0.203666666666667
CAH4	AZIN1	6	0.791	0.131833333333333
CAH4	SSR4	4	0.975	0.24375
CAH4	DSG2	7	0.933	0.133285714285714
CAH4	EHD1	4	0.877	0.21925
CAH4	IL12A	7	0.917	0.131
CAH4	ETAA1	3	0.624	0.208
CAH4	STX16	7	0.906	0.129428571428571
CAH4	FN3K	8	1.143	0.142875
CAH4	EDEM3	6	0.82	0.136666666666667
CAH4	ISL1	5	0.939	0.1878
CAH4	CHD1	5	0.857	0.1714
CAH4	USPL1	6	0.789	0.1315
AK1C1	DDB2	6	0.314	0.0523333333333333
AK1C1	BASP1	5	0.383	0.0766
AK1C1	FZD1	4	0.549	0.13725
AK1C1	MAST1	7	0.434	0.062
AK1C1	CSN3	8	0.982	0.12275
AK1C1	SF3B5	5	0.482	0.0964
AK1C1	KCNE1	7	0.641	0.0915714285714286
AK1C1	AZIN1	5	0.627	0.1254
AK1C1	SSR4	5	0.693	0.1386
AK1C1	DSG2	8	0.83	0.10375
AK1C1	EHD1	5	0.423	0.0846
AK1C1	IL12A	8	0.574	0.07175
AK1C1	ETAA1	3	0.487	0.162333333333333
AK1C1	STX16	6	0.928	0.154666666666667
AK1C1	FN3K	6	1.07	0.178333333333333
AK1C1	EDEM3	8	0.953	0.119125
AK1C1	ISL1	5	0.767	0.1534
AK1C1	CHD1	5	0.966	0.1932
AK1C1	USPL1	5	0.648	0.1296
ROCK1	DDB2	5	0.21	0.042
ROCK1	BASP1	4	0.344	0.086
ROCK1	FZD1	5	0.483	0.0966
ROCK1	MAST1	4	0.31	0.0775
ROCK1	CSN3	7	0.889	0.127
ROCK1	SF3B5	6	0.461	0.0768333333333333
ROCK1	KCNE1	6	0.526	0.0876666666666667
ROCK1	AZIN1	5	0.605	0.121
ROCK1	SSR4	3	0.667	0.222333333333333
ROCK1	DSG2	2	0.362	0.181
ROCK1	EHD1	6	0.929	0.154833333333333
ROCK1	IL12A	3	0.239	0.0796666666666667
ROCK1	ETAA1	5	0.472	0.0944
ROCK1	STX16	4	0.983	0.24575
ROCK1	FN3K	7	1.18	0.168571428571429
ROCK1	EDEM3	7	0.849	0.121285714285714
ROCK1	ISL1	4	0.652	0.163
ROCK1	CHD1	4	0.868	0.217
ROCK1	USPL1	4	0.547	0.13675
CHLE	DDB2	8	0.155	0.019375
CHLE	BASP1	3	0.234	0.078
CHLE	FZD1	6	0.447	0.0745
CHLE	MAST1	5	0.285	0.057
CHLE	CSN3	7	0.914	0.130571428571429
CHLE	SF3B5	3	0.333	0.111
CHLE	KCNE1	5	0.293	0.0586
CHLE	AZIN1	5	0.967	0.1934
CHLE	SSR4	4	0.433	0.10825
CHLE	DSG2	6	0.482	0.0803333333333333
CHLE	EHD1	5	0.767	0.1534
CHLE	IL12A	6	0.226	0.0376666666666667
CHLE	ETAA1	4	0.406	0.1015
CHLE	STX16	3	0.505	0.168333333333333
CHLE	FN3K	3	0.988	0.329333333333333
CHLE	EDEM3	8	0.983	0.122875
CHLE	ISL1	3	0.419	0.139666666666667
CHLE	CHD1	6	0.738	0.123
CHLE	USPL1	3	0.499	0.166333333333333
J3QK85	DDB2	4	0.119	0.02975
J3QK85	BASP1	3	0.19	0.0633333333333333
J3QK85	FZD1	4	0.386	0.0965
J3QK85	MAST1	4	0.241	0.06025
J3QK85	CSN3	3	0.485	0.161666666666667
J3QK85	SF3B5	4	0.262	0.0655
J3QK85	KCNE1	3	0.212	0.0706666666666667
J3QK85	AZIN1	4	0.987	0.24675
J3QK85	SSR4	4	0.267	0.06675
J3QK85	DSG2	4	0.169	0.04225
J3QK85	EHD1	4	0.328	0.082
J3QK85	IL12A	4	0.16	0.04
J3QK85	ETAA1	5	0.352	0.0704
J3QK85	STX16	3	0.575	0.191666666666667
J3QK85	FN3K	4	0.566	0.1415
J3QK85	EDEM3	3	0.691	0.230333333333333
J3QK85	ISL1	4	0.38	0.095
J3QK85	CHD1	6	0.597	0.0995
J3QK85	USPL1	4	0.478	0.1195
ZAP70	DDB2	4	0.107	0.02675
ZAP70	BASP1	5	0.207	0.0414
ZAP70	FZD1	4	0.319	0.07975
ZAP70	MAST1	4	0.224	0.056
ZAP70	CSN3	4	0.48	0.12
ZAP70	SF3B5	5	0.287	0.0574
ZAP70	KCNE1	5	0.244	0.0488
ZAP70	AZIN1	4	0.488	0.122
ZAP70	SSR4	4	0.24	0.06
ZAP70	DSG2	4	0.134	0.0335
ZAP70	EHD1	4	0.521	0.13025
ZAP70	IL12A	2	0.102	0.051
ZAP70	ETAA1	7	0.369	0.0527142857142857
ZAP70	STX16	6	0.536	0.0893333333333333
ZAP70	FN3K	4	0.73	0.1825
ZAP70	EDEM3	4	0.624	0.156
ZAP70	ISL1	4	0.353	0.08825
ZAP70	CHD1	5	0.711	0.1422
ZAP70	USPL1	4	0.461	0.11525
UD14	DDB2	5	0.233	0.0466
UD14	BASP1	4	0.273	0.06825
UD14	FZD1	4	0.482	0.1205
UD14	MAST1	6	0.324	0.054
UD14	CSN3	5	0.702	0.1404
UD14	SF3B5	4	0.372	0.093
UD14	KCNE1	7	0.461	0.0658571428571429
UD14	AZIN1	7	0.773	0.110428571428571
UD14	SSR4	5	0.379	0.0758
UD14	DSG2	5	0.322	0.0644
UD14	EHD1	5	0.481	0.0962
UD14	IL12A	4	0.337	0.08425
UD14	ETAA1	5	0.438	0.0876
UD14	STX16	5	0.709	0.1418
UD14	FN3K	6	0.746	0.124333333333333
UD14	EDEM3	7	0.909	0.129857142857143
UD14	ISL1	5	0.492	0.0984
UD14	CHD1	8	0.796	0.0995
UD14	USPL1	4	0.538	0.1345
S12A2	DDB2	5	0.267	0.0534
S12A2	BASP1	6	0.391	0.0651666666666667
S12A2	FZD1	4	0.517	0.12925
S12A2	MAST1	4	0.424	0.106
S12A2	CSN3	5	0.619	0.1238
S12A2	SF3B5	6	0.359	0.0598333333333333
S12A2	KCNE1	6	0.428	0.0713333333333333
S12A2	AZIN1	4	0.686	0.1715
S12A2	SSR4	2	0.301	0.1505
S12A2	DSG2	4	0.296	0.074
S12A2	EHD1	4	0.455	0.11375
S12A2	IL12A	2	0.282	0.141
S12A2	ETAA1	5	0.541	0.1082
S12A2	STX16	3	0.674	0.224666666666667
S12A2	FN3K	6	0.663	0.1105
S12A2	EDEM3	4	0.822	0.2055
S12A2	ISL1	4	0.459	0.11475
S12A2	CHD1	6	0.713	0.118833333333333
S12A2	USPL1	6	0.671	0.111833333333333
EST1A	DDB2	8	0.124	0.0155
EST1A	BASP1	4	0.301	0.07525
EST1A	FZD1	5	0.53	0.106
EST1A	MAST1	8	0.277	0.034625
EST1A	CSN3	9	0.905	0.100555555555556
EST1A	SF3B5	2	0.152	0.076
EST1A	KCNE1	4	0.615	0.15375
EST1A	AZIN1	2	0.629	0.3145
EST1A	SSR4	7	0.781	0.111571428571429
EST1A	DSG2	4	0.524	0.131
EST1A	EHD1	6	0.883	0.147166666666667
EST1A	IL12A	3	0.347	0.115666666666667
EST1A	ETAA1	7	0.416	0.0594285714285714
EST1A	STX16	4	0.621	0.15525
EST1A	FN3K	6	1.166	0.194333333333333
EST1A	EDEM3	8	0.554	0.06925
EST1A	ISL1	4	0.276	0.069
EST1A	CHD1	4	0.506	0.1265
EST1A	USPL1	8	0.514	0.06425
VKOR1	DDB2	4	0.497	0.12425
VKOR1	BASP1	6	0.637	0.106166666666667
VKOR1	FZD1	7	0.854	0.122
VKOR1	MAST1	4	0.623	0.15575
VKOR1	CSN3	7	0.997	0.142428571428571
VKOR1	SF3B5	6	0.736	0.122666666666667
VKOR1	KCNE1	6	0.775	0.129166666666667
VKOR1	AZIN1	6	0.881	0.146833333333333
VKOR1	SSR4	6	0.727	0.121166666666667
VKOR1	DSG2	5	0.572	0.1144
VKOR1	EHD1	5	0.731	0.1462
VKOR1	IL12A	5	0.644	0.1288
VKOR1	ETAA1	4	0.643	0.16075
VKOR1	STX16	6	0.673	0.112166666666667
VKOR1	FN3K	8	0.998	0.12475
VKOR1	EDEM3	6	0.894	0.149
VKOR1	ISL1	7	0.759	0.108428571428571
VKOR1	CHD1	7	0.966	0.138
VKOR1	USPL1	6	0.902	0.150333333333333
XDH	DDB2	5	0.307	0.0614
XDH	BASP1	5	0.427	0.0854
XDH	FZD1	5	0.857	0.1714
XDH	MAST1	7	0.436	0.0622857142857143
XDH	CSN3	5	0.707	0.1414
XDH	SF3B5	4	0.67	0.1675
XDH	KCNE1	6	0.717	0.1195
XDH	AZIN1	4	0.815	0.20375
XDH	SSR4	6	0.769	0.128166666666667
XDH	DSG2	4	0.588	0.147
XDH	EHD1	4	0.747	0.18675
XDH	IL12A	7	0.65	0.0928571428571429
XDH	ETAA1	5	0.539	0.1078
XDH	STX16	4	0.607	0.15175
XDH	FN3K	5	1.012	0.2024
XDH	EDEM3	7	0.704	0.100571428571429
XDH	ISL1	6	0.775	0.129166666666667
XDH	CHD1	5	0.937	0.1874
XDH	USPL1	7	0.673	0.0961428571428572
ACHB4	DDB2	5	0.267	0.0534
ACHB4	BASP1	6	0.391	0.0651666666666667
ACHB4	FZD1	4	0.517	0.12925
ACHB4	MAST1	5	0.432	0.0864
ACHB4	CSN3	5	0.619	0.1238
ACHB4	SF3B5	6	0.359	0.0598333333333333
ACHB4	KCNE1	6	0.428	0.0713333333333333
ACHB4	AZIN1	4	0.686	0.1715
ACHB4	SSR4	4	0.346	0.0865
ACHB4	DSG2	4	0.296	0.074
ACHB4	EHD1	4	0.455	0.11375
ACHB4	IL12A	2	0.282	0.141
ACHB4	ETAA1	5	0.541	0.1082
ACHB4	STX16	4	0.676	0.169
ACHB4	FN3K	6	0.663	0.1105
ACHB4	EDEM3	4	0.822	0.2055
ACHB4	ISL1	4	0.459	0.11475
ACHB4	CHD1	6	0.713	0.118833333333333
ACHB4	USPL1	6	0.671	0.111833333333333
RLP24	DDB2	5	0.191	0.0382
RLP24	BASP1	6	0.355	0.0591666666666667
RLP24	FZD1	7	0.584	0.0834285714285714
RLP24	MAST1	7	0.311	0.0444285714285714
RLP24	CSN3	7	0.833	0.119
RLP24	SF3B5	3	0.265	0.0883333333333333
RLP24	KCNE1	5	0.538	0.1076
RLP24	AZIN1	6	0.954	0.159
RLP24	SSR4	3	0.657	0.219
RLP24	DSG2	5	0.548	0.1096
RLP24	EHD1	6	0.873	0.1455
RLP24	IL12A	5	0.401	0.0802
RLP24	ETAA1	6	0.45	0.075
RLP24	STX16	6	0.675	0.1125
RLP24	FN3K	7	1.138	0.162571428571429
RLP24	EDEM3	7	0.588	0.084
RLP24	ISL1	3	0.276	0.092
RLP24	CHD1	6	0.988	0.164666666666667
RLP24	USPL1	7	0.548	0.0782857142857143
EDN1	DDB2	3	0.084	0.028
EDN1	BASP1	5	0.192	0.0384
EDN1	FZD1	4	0.249	0.06225
EDN1	MAST1	4	0.232	0.058
EDN1	CSN3	3	0.436	0.145333333333333
EDN1	SF3B5	4	0.176	0.044
EDN1	KCNE1	5	0.229	0.0458
EDN1	AZIN1	4	0.922	0.2305
EDN1	SSR4	2	0.115	0.0575
EDN1	DSG2	3	0.056	0.0186666666666667
EDN1	EHD1	3	0.215	0.0716666666666667
EDN1	IL12A	2	0.105	0.0525
EDN1	ETAA1	4	0.342	0.0855
EDN1	STX16	3	0.445	0.148333333333333
EDN1	FN3K	4	0.48	0.12
EDN1	EDEM3	2	0.593	0.2965
EDN1	ISL1	3	0.26	0.0866666666666667
EDN1	CHD1	4	0.434	0.1085
EDN1	USPL1	2	0.456	0.228
GBRB3	DDB2	6	0.298	0.0496666666666667
GBRB3	BASP1	6	0.419	0.0698333333333333
GBRB3	FZD1	4	0.738	0.1845
GBRB3	MAST1	6	0.424	0.0706666666666667
GBRB3	CSN3	3	0.853	0.284333333333333
GBRB3	SF3B5	5	0.643	0.1286
GBRB3	KCNE1	7	0.695	0.0992857142857143
GBRB3	AZIN1	6	0.921	0.1535
GBRB3	SSR4	5	0.613	0.1226
GBRB3	DSG2	4	0.773	0.19325
GBRB3	EHD1	5	0.763	0.1526
GBRB3	IL12A	5	0.565	0.113
GBRB3	ETAA1	7	0.624	0.0891428571428571
GBRB3	STX16	5	0.943	0.1886
GBRB3	FN3K	7	1.265	0.180714285714286
GBRB3	EDEM3	8	0.937	0.117125
GBRB3	ISL1	4	0.713	0.17825
GBRB3	CHD1	7	0.947	0.135285714285714
GBRB3	USPL1	8	0.75	0.09375
TKT	DDB2	2	0.159	0.0795
TKT	BASP1	4	0.297	0.07425
TKT	FZD1	4	0.407	0.10175
TKT	MAST1	4	0.318	0.0795
TKT	CSN3	4	0.419	0.10475
TKT	SF3B5	4	0.335	0.08375
TKT	KCNE1	6	0.502	0.0836666666666667
TKT	AZIN1	6	0.752	0.125333333333333
TKT	SSR4	6	0.465	0.0775
TKT	DSG2	5	0.302	0.0604
TKT	EHD1	5	0.461	0.0922
TKT	IL12A	5	0.374	0.0748
TKT	ETAA1	4	0.448	0.112
TKT	STX16	6	0.739	0.123166666666667
TKT	FN3K	6	0.726	0.121
TKT	EDEM3	6	0.888	0.148
TKT	ISL1	6	0.488	0.0813333333333333
TKT	CHD1	6	0.802	0.133666666666667
TKT	USPL1	2	0.434	0.217
NEU2	DDB2	3	0.188	0.0626666666666667
NEU2	BASP1	3	0.29	0.0966666666666667
NEU2	FZD1	4	0.452	0.113
NEU2	MAST1	5	0.321	0.0642
NEU2	CSN3	3	0.503	0.167666666666667
NEU2	SF3B5	4	0.28	0.07
NEU2	KCNE1	6	0.367	0.0611666666666667
NEU2	AZIN1	5	0.636	0.1272
NEU2	SSR4	4	0.285	0.07125
NEU2	DSG2	4	0.187	0.04675
NEU2	EHD1	4	0.346	0.0865
NEU2	IL12A	3	0.243	0.081
NEU2	ETAA1	5	0.48	0.096
NEU2	STX16	4	0.615	0.15375
NEU2	FN3K	4	0.584	0.146
NEU2	EDEM3	5	0.772	0.1544
NEU2	ISL1	4	0.398	0.0995
NEU2	CHD1	3	0.632	0.210666666666667
NEU2	USPL1	4	0.543	0.13575
3HAO	DDB2	7	0.53	0.0757142857142857
3HAO	BASP1	5	0.568	0.1136
3HAO	FZD1	4	0.978	0.2445
3HAO	MAST1	7	0.506	0.0722857142857143
3HAO	CSN3	6	0.844	0.140666666666667
3HAO	SF3B5	5	0.666	0.1332
3HAO	KCNE1	6	0.973	0.162166666666667
3HAO	AZIN1	5	0.812	0.1624
3HAO	SSR4	6	0.737	0.122833333333333
3HAO	DSG2	7	0.997	0.142428571428571
3HAO	EHD1	7	0.866	0.123714285714286
3HAO	IL12A	7	0.853	0.121857142857143
3HAO	ETAA1	5	0.59	0.118
3HAO	STX16	5	0.604	0.1208
3HAO	FN3K	6	1.25	0.208333333333333
3HAO	EDEM3	7	0.972	0.138857142857143
3HAO	ISL1	8	0.9	0.1125
3HAO	CHD1	10	0.775	0.0775
3HAO	USPL1	4	0.734	0.1835
RL10L	DDB2	6	0.295	0.0491666666666667
RL10L	BASP1	6	0.424	0.0706666666666667
RL10L	FZD1	7	0.653	0.0932857142857143
RL10L	MAST1	8	0.415	0.051875
RL10L	CSN3	5	0.756	0.1512
RL10L	SF3B5	4	0.377	0.09425
RL10L	KCNE1	6	0.738	0.123
RL10L	AZIN1	6	0.668	0.111333333333333
RL10L	SSR4	8	0.845	0.105625
RL10L	DSG2	5	0.617	0.1234
RL10L	EHD1	8	0.995	0.124375
RL10L	IL12A	5	0.47	0.094
RL10L	ETAA1	7	0.554	0.0791428571428572
RL10L	STX16	6	0.744	0.124
RL10L	FN3K	5	1.162	0.2324
RL10L	EDEM3	8	0.934	0.11675
RL10L	ISL1	4	0.371	0.09275
RL10L	CHD1	6	0.629	0.104833333333333
RL10L	USPL1	8	0.652	0.0815
ADA1D	DDB2	4	0.17	0.0425
ADA1D	BASP1	4	0.277	0.06925
ADA1D	FZD1	2	0.279	0.1395
ADA1D	MAST1	3	0.31	0.103333333333333
ADA1D	CSN3	4	0.522	0.1305
ADA1D	SF3B5	4	0.25	0.0625
ADA1D	KCNE1	4	0.314	0.0785
ADA1D	AZIN1	5	0.987	0.1974
ADA1D	SSR4	2	0.165	0.0825
ADA1D	DSG2	4	0.142	0.0355
ADA1D	EHD1	4	0.301	0.07525
ADA1D	IL12A	3	0.191	0.0636666666666667
ADA1D	ETAA1	5	0.428	0.0856
ADA1D	STX16	3	0.52	0.173333333333333
ADA1D	FN3K	5	0.566	0.1132
ADA1D	EDEM3	2	0.592	0.296
ADA1D	ISL1	4	0.346	0.0865
ADA1D	CHD1	5	0.52	0.104
ADA1D	USPL1	2	0.457	0.2285
CANB2	DDB2	4	0.201	0.05025
CANB2	BASP1	2	0.323	0.1615
CANB2	FZD1	2	0.371	0.1855
CANB2	MAST1	5	0.327	0.0654
CANB2	CSN3	4	0.674	0.1685
CANB2	SF3B5	5	0.404	0.0808
CANB2	KCNE1	6	0.439	0.0731666666666667
CANB2	AZIN1	6	0.807	0.1345
CANB2	SSR4	4	0.357	0.08925
CANB2	DSG2	5	0.358	0.0716
CANB2	EHD1	5	0.517	0.1034
CANB2	IL12A	3	0.227	0.0756666666666667
CANB2	ETAA1	7	0.498	0.0711428571428571
CANB2	STX16	4	0.687	0.17175
CANB2	FN3K	5	0.755	0.151
CANB2	EDEM3	6	0.943	0.157166666666667
CANB2	ISL1	4	0.47	0.1175
CANB2	CHD1	4	0.803	0.20075
CANB2	USPL1	5	0.564	0.1128
KAP3	DDB2	4	0.206	0.0515
KAP3	BASP1	3	0.259	0.0863333333333333
KAP3	FZD1	5	0.368	0.0736
KAP3	MAST1	6	0.363	0.0605
KAP3	CSN3	7	0.621	0.0887142857142857
KAP3	SF3B5	3	0.22	0.0733333333333333
KAP3	KCNE1	3	0.212	0.0706666666666667
KAP3	AZIN1	5	0.737	0.1474
KAP3	SSR4	2	0.135	0.0675
KAP3	DSG2	3	0.232	0.0773333333333333
KAP3	EHD1	7	0.598	0.0854285714285714
KAP3	IL12A	5	0.313	0.0626
KAP3	ETAA1	5	0.475	0.095
KAP3	STX16	3	0.506	0.168666666666667
KAP3	FN3K	8	0.665	0.083125
KAP3	EDEM3	5	0.873	0.1746
KAP3	ISL1	4	0.394	0.0985
KAP3	CHD1	5	0.553	0.1106
KAP3	USPL1	3	0.509	0.169666666666667
PANX1	DDB2	4	0.158	0.0395
PANX1	BASP1	5	0.296	0.0592
PANX1	FZD1	3	0.381	0.127
PANX1	MAST1	7	0.332	0.0474285714285714
PANX1	CSN3	4	0.51	0.1275
PANX1	SF3B5	5	0.25	0.05
PANX1	KCNE1	5	0.333	0.0666
PANX1	AZIN1	5	0.975	0.195
PANX1	SSR4	5	0.285	0.057
PANX1	DSG2	4	0.13	0.0325
PANX1	EHD1	4	0.289	0.07225
PANX1	IL12A	4	0.202	0.0505
PANX1	ETAA1	5	0.449	0.0898
PANX1	STX16	5	0.567	0.1134
PANX1	FN3K	5	0.554	0.1108
PANX1	EDEM3	6	0.717	0.1195
PANX1	ISL1	6	0.317	0.0528333333333333
PANX1	CHD1	7	0.604	0.0862857142857143
PANX1	USPL1	3	0.538	0.179333333333333
ST2A1	DDB2	4	0.199	0.04975
ST2A1	BASP1	5	0.276	0.0552
ST2A1	FZD1	4	0.345	0.08625
ST2A1	MAST1	7	0.324	0.0462857142857143
ST2A1	CSN3	5	0.573	0.1146
ST2A1	SF3B5	6	0.313	0.0521666666666667
ST2A1	KCNE1	5	0.313	0.0626
ST2A1	AZIN1	6	0.76	0.126666666666667
ST2A1	SSR4	7	0.349	0.0498571428571429
ST2A1	DSG2	7	0.364	0.052
ST2A1	EHD1	7	0.523	0.0747142857142857
ST2A1	IL12A	6	0.246	0.041
ST2A1	ETAA1	3	0.415	0.138333333333333
ST2A1	STX16	7	0.679	0.097
ST2A1	FN3K	6	0.617	0.102833333333333
ST2A1	EDEM3	6	0.901	0.150166666666667
