source	dest	edges	cum_dist	avg_dist_per_edge
KIT	SNX27	4	0.419	0.10475
KIT	PTPRG	3	0.518	0.172666666666667
KIT	LAGE3	4	0.563	0.14075
KIT	RBM22	7	0.571	0.0815714285714286
KIT	ASXL1	5	0.11	0.022
KIT	VGLL3	6	0.331	0.0551666666666667
KIT	SSX1	6	0.804	0.134
KIT	ACLY	5	0.205	0.041
KIT	BTK	2	0.243	0.1215
AOFA	SFPQ	6	0.508	0.0846666666666667
AOFA	JPH3	5	0.946	0.1892
AOFA	CDHR1	7	0.607	0.0867142857142857
AOFA	APOL2	2	0.513	0.2565
AOFA	KLK5	7	0.853	0.121857142857143
AOFA	CYR61	5	0.434	0.0868
AOFA	ALX1	6	0.725	0.120833333333333
AOFA	SNX27	6	0.901	0.150166666666667
AOFA	PTPRG	4	0.716	0.179
AOFA	LAGE3	7	0.981	0.140142857142857
AOFA	RBM22	8	0.875	0.109375
AOFA	ASXL1	6	0.43	0.0716666666666667
AOFA	VGLL3	5	0.481	0.0962
AOFA	SSX1	9	1.101	0.122333333333333
AOFA	ACLY	2	0.319	0.1595
AOFA	BTK	5	0.85	0.17
NEP	SFPQ	4	0.316	0.079
NEP	JPH3	5	0.732	0.1464
NEP	CDHR1	6	0.49	0.0816666666666667
NEP	APOL2	5	0.602	0.1204
NEP	KLK5	4	0.646	0.1615
NEP	CYR61	4	0.317	0.07925
NEP	ALX1	4	0.603	0.15075
NEP	SNX27	4	0.622	0.1555
NEP	PTPRG	3	0.556	0.185333333333333
NEP	LAGE3	5	0.645	0.129
NEP	RBM22	6	0.683	0.113833333333333
NEP	ASXL1	5	0.29	0.058
NEP	VGLL3	6	0.515	0.0858333333333333
NEP	SSX1	3	0.79	0.263333333333333
NEP	ACLY	5	0.408	0.0816
NEP	BTK	3	0.325	0.108333333333333
GLYC	SFPQ	3	0.244	0.0813333333333333
GLYC	JPH3	4	0.706	0.1765
GLYC	CDHR1	6	0.472	0.0786666666666667
GLYC	APOL2	4	0.533	0.13325
GLYC	KLK5	5	0.667	0.1334
GLYC	CYR61	4	0.299	0.07475
GLYC	ALX1	4	0.539	0.13475
GLYC	SNX27	7	0.771	0.110142857142857
GLYC	PTPRG	5	0.674	0.1348
GLYC	LAGE3	8	0.794	0.09925
GLYC	RBM22	5	0.611	0.1222
GLYC	ASXL1	4	0.218	0.0545
GLYC	VGLL3	5	0.465	0.093
GLYC	SSX1	6	0.983	0.163833333333333
GLYC	ACLY	4	0.339	0.08475
GLYC	BTK	6	0.474	0.079
NCOA2	SFPQ	3	0.064	0.0213333333333333
NCOA2	JPH3	4	0.526	0.1315
NCOA2	CDHR1	5	0.321	0.0642
NCOA2	APOL2	4	0.381	0.09525
NCOA2	KLK5	5	0.49	0.098
NCOA2	CYR61	3	0.148	0.0493333333333333
NCOA2	ALX1	2	0.377	0.1885
NCOA2	SNX27	5	0.572	0.1144
NCOA2	PTPRG	5	0.522	0.1044
NCOA2	LAGE3	4	0.854	0.2135
NCOA2	RBM22	5	0.431	0.0862
NCOA2	ASXL1	4	0.038	0.0095
NCOA2	VGLL3	2	0.228	0.114
NCOA2	SSX1	5	0.837	0.1674
NCOA2	ACLY	2	0.157	0.0785
NCOA2	BTK	6	0.862	0.143666666666667
5HT1E	SFPQ	5	0.356	0.0712
5HT1E	JPH3	4	0.624	0.156
5HT1E	CDHR1	6	0.481	0.0801666666666667
5HT1E	APOL2	5	0.593	0.1186
5HT1E	KLK5	4	0.681	0.17025
5HT1E	CYR61	4	0.308	0.077
5HT1E	ALX1	5	0.599	0.1198
5HT1E	SNX27	4	0.613	0.15325
5HT1E	PTPRG	2	0.53	0.265
5HT1E	LAGE3	5	0.979	0.1958
5HT1E	RBM22	7	0.723	0.103285714285714
5HT1E	ASXL1	5	0.304	0.0608
5HT1E	VGLL3	5	0.51	0.102
5HT1E	SSX1	7	0.999	0.142714285714286
5HT1E	ACLY	3	0.314	0.104666666666667
5HT1E	BTK	3	0.659	0.219666666666667
TBA4A	SFPQ	4	0.637	0.15925
TBA4A	JPH3	5	1.027	0.2054
TBA4A	CDHR1	2	0.777	0.3885
TBA4A	APOL2	4	0.754	0.1885
TBA4A	KLK5	5	0.888	0.1776
TBA4A	CYR61	5	0.624	0.1248
TBA4A	ALX1	4	0.76	0.19
TBA4A	SNX27	5	0.988	0.1976
TBA4A	PTPRG	5	0.895	0.179
TBA4A	LAGE3	3	0.711	0.237
TBA4A	RBM22	6	0.964	0.160666666666667
TBA4A	ASXL1	4	0.465	0.11625
TBA4A	VGLL3	5	0.686	0.1372
TBA4A	SSX1	4	1.168	0.292
TBA4A	ACLY	4	0.56	0.14
TBA4A	BTK	1	0.391	0.391
METH	SFPQ	3	0.745	0.248333333333333
METH	JPH3	5	1.106	0.2212
METH	CDHR1	5	0.843	0.1686
METH	APOL2	4	0.833	0.20825
METH	KLK5	5	0.967	0.1934
METH	CYR61	3	0.67	0.223333333333333
METH	ALX1	4	0.839	0.20975
METH	SNX27	4	0.759	0.18975
METH	PTPRG	5	0.859	0.1718
METH	LAGE3	5	0.887	0.1774
METH	RBM22	8	0.967	0.120875
METH	ASXL1	4	0.544	0.136
METH	VGLL3	5	0.765	0.153
METH	SSX1	6	1.294	0.215666666666667
METH	ACLY	2	0.368	0.184
METH	BTK	4	0.976	0.244
LDHA	SFPQ	3	0.1	0.0333333333333333
LDHA	JPH3	3	0.542	0.180666666666667
LDHA	CDHR1	5	0.357	0.0714
LDHA	APOL2	4	0.417	0.10425
LDHA	KLK5	5	0.526	0.1052
LDHA	CYR61	3	0.184	0.0613333333333333
LDHA	ALX1	2	0.413	0.2065
LDHA	SNX27	5	0.608	0.1216
LDHA	PTPRG	5	0.558	0.1116
LDHA	LAGE3	4	0.89	0.2225
LDHA	RBM22	5	0.467	0.0934
LDHA	ASXL1	4	0.074	0.0185
LDHA	VGLL3	5	0.349	0.0698
LDHA	SSX1	5	0.873	0.1746
LDHA	ACLY	4	0.202	0.0505
LDHA	BTK	6	0.898	0.149666666666667
MK08	SFPQ	5	0.345	0.069
MK08	JPH3	2	0.482	0.241
MK08	CDHR1	4	0.386	0.0965
MK08	APOL2	3	0.375	0.125
MK08	KLK5	4	0.483	0.12075
MK08	CYR61	2	0.213	0.1065
MK08	ALX1	3	0.381	0.127
MK08	SNX27	4	0.576	0.144
MK08	PTPRG	4	0.516	0.129
MK08	LAGE3	5	0.999	0.1998
MK08	RBM22	7	0.712	0.101714285714286
MK08	ASXL1	3	0.086	0.0286666666666667
MK08	VGLL3	4	0.307	0.07675
MK08	SSX1	5	0.867	0.1734
MK08	ACLY	3	0.181	0.0603333333333333
MK08	BTK	2	0.725	0.3625
IGHG4	SFPQ	6	0.424	0.0706666666666667
IGHG4	JPH3	4	0.611	0.15275
IGHG4	CDHR1	5	0.45	0.09
IGHG4	APOL2	5	0.598	0.1196
IGHG4	KLK5	5	0.686	0.1372
IGHG4	CYR61	3	0.277	0.0923333333333333
IGHG4	ALX1	4	0.579	0.14475
IGHG4	SNX27	5	0.655	0.131
IGHG4	PTPRG	3	0.612	0.204
IGHG4	LAGE3	7	0.799	0.114142857142857
IGHG4	RBM22	8	0.791	0.098875
IGHG4	ASXL1	5	0.309	0.0618
IGHG4	VGLL3	6	0.53	0.0883333333333333
IGHG4	SSX1	2	0.773	0.3865
IGHG4	ACLY	5	0.404	0.0808
IGHG4	BTK	5	0.479	0.0958
CP2CJ	SFPQ	5	0.275	0.055
CP2CJ	JPH3	4	0.515	0.12875
CP2CJ	CDHR1	5	0.363	0.0726
CP2CJ	APOL2	4	0.459	0.11475
CP2CJ	KLK5	4	0.537	0.13425
CP2CJ	CYR61	3	0.19	0.0633333333333333
CP2CJ	ALX1	4	0.465	0.11625
CP2CJ	SNX27	4	0.506	0.1265
CP2CJ	PTPRG	4	0.59	0.1475
CP2CJ	LAGE3	5	0.941	0.1882
CP2CJ	RBM22	7	0.642	0.0917142857142857
CP2CJ	ASXL1	4	0.17	0.0425
CP2CJ	VGLL3	5	0.391	0.0782
CP2CJ	SSX1	6	0.887	0.147833333333333
CP2CJ	ACLY	4	0.265	0.06625
CP2CJ	BTK	6	0.917	0.152833333333333
RXRA	SFPQ	3	0.093	0.031
RXRA	JPH3	4	0.555	0.13875
RXRA	CDHR1	5	0.35	0.07
RXRA	APOL2	2	0.379	0.1895
RXRA	KLK5	5	0.519	0.1038
RXRA	CYR61	3	0.177	0.059
RXRA	ALX1	2	0.406	0.203
RXRA	SNX27	5	0.601	0.1202
RXRA	PTPRG	5	0.551	0.1102
RXRA	LAGE3	3	0.875	0.291666666666667
RXRA	RBM22	5	0.46	0.092
RXRA	ASXL1	4	0.067	0.01675
RXRA	VGLL3	2	0.228	0.114
RXRA	SSX1	4	0.858	0.2145
RXRA	ACLY	2	0.157	0.0785
RXRA	BTK	6	0.891	0.1485
PA2GA	SFPQ	5	0.259	0.0518
PA2GA	JPH3	4	0.499	0.12475
PA2GA	CDHR1	5	0.347	0.0694
PA2GA	APOL2	4	0.443	0.11075
PA2GA	KLK5	4	0.521	0.13025
PA2GA	CYR61	3	0.174	0.058
PA2GA	ALX1	4	0.449	0.11225
PA2GA	SNX27	4	0.49	0.1225
PA2GA	PTPRG	4	0.574	0.1435
PA2GA	LAGE3	5	0.925	0.185
PA2GA	RBM22	7	0.626	0.0894285714285714
PA2GA	ASXL1	4	0.154	0.0385
PA2GA	VGLL3	5	0.375	0.075
PA2GA	SSX1	6	0.871	0.145166666666667
PA2GA	ACLY	4	0.249	0.06225
PA2GA	BTK	6	0.901	0.150166666666667
CP131	SFPQ	6	0.311	0.0518333333333333
CP131	JPH3	7	0.773	0.110428571428571
CP131	CDHR1	6	0.577	0.0961666666666667
CP131	APOL2	7	0.63	0.09
CP131	KLK5	8	0.747	0.093375
CP131	CYR61	4	0.404	0.101
CP131	ALX1	5	0.63	0.126
CP131	SNX27	7	0.849	0.121285714285714
CP131	PTPRG	5	0.611	0.1222
CP131	LAGE3	8	0.872	0.109
CP131	RBM22	8	0.678	0.08475
CP131	ASXL1	7	0.285	0.0407142857142857
CP131	VGLL3	5	0.446	0.0892
CP131	SSX1	6	1.052	0.175333333333333
CP131	ACLY	5	0.385	0.077
CP131	BTK	6	0.552	0.092
ACACB	SFPQ	3	0.15	0.05
ACACB	JPH3	4	0.612	0.153
ACACB	CDHR1	5	0.472	0.0944
ACACB	APOL2	2	0.467	0.2335
ACACB	KLK5	5	0.603	0.1206
ACACB	CYR61	3	0.299	0.0996666666666667
ACACB	ALX1	4	0.475	0.11875
ACACB	SNX27	4	0.637	0.15925
ACACB	PTPRG	5	0.61	0.122
ACACB	LAGE3	7	0.819	0.117
ACACB	RBM22	5	0.517	0.1034
ACACB	ASXL1	4	0.124	0.031
ACACB	VGLL3	5	0.401	0.0802
ACACB	SSX1	5	0.946	0.1892
ACACB	ACLY	2	0.074	0.037
ACACB	BTK	5	0.499	0.0998
PTHY	SFPQ	3	0.172	0.0573333333333333
PTHY	JPH3	4	0.553	0.13825
PTHY	CDHR1	5	0.401	0.0802
PTHY	APOL2	4	0.491	0.12275
PTHY	KLK5	3	0.557	0.185666666666667
PTHY	CYR61	3	0.228	0.076
PTHY	ALX1	5	0.498	0.0996
PTHY	SNX27	4	0.544	0.136
PTHY	PTPRG	3	0.527	0.175666666666667
PTHY	LAGE3	5	0.979	0.1958
PTHY	RBM22	5	0.539	0.1078
PTHY	ASXL1	4	0.146	0.0365
PTHY	VGLL3	5	0.384	0.0768
PTHY	SSX1	6	0.925	0.154166666666667
PTHY	ACLY	3	0.258	0.086
PTHY	BTK	5	0.881	0.1762
IL10	SFPQ	3	0.291	0.097
IL10	JPH3	3	0.468	0.156
IL10	CDHR1	5	0.377	0.0754
IL10	APOL2	4	0.492	0.123
IL10	KLK5	3	0.569	0.189666666666667
IL10	CYR61	3	0.204	0.068
IL10	ALX1	4	0.498	0.1245
IL10	SNX27	4	0.539	0.13475
IL10	PTPRG	4	0.623	0.15575
IL10	LAGE3	6	0.733	0.122166666666667
IL10	RBM22	5	0.658	0.1316
IL10	ASXL1	4	0.203	0.05075
IL10	VGLL3	5	0.424	0.0848
IL10	SSX1	6	0.92	0.153333333333333
IL10	ACLY	4	0.298	0.0745
IL10	BTK	4	0.413	0.10325
CAH2	SFPQ	2	0.387	0.1935
CAH2	JPH3	4	0.747	0.18675
CAH2	CDHR1	5	0.756	0.1512
CAH2	APOL2	4	0.795	0.19875
CAH2	KLK5	4	0.781	0.19525
CAH2	CYR61	3	0.583	0.194333333333333
CAH2	ALX1	4	0.738	0.1845
CAH2	SNX27	4	0.774	0.1935
CAH2	PTPRG	5	0.85	0.17
CAH2	LAGE3	2	0.845	0.4225
CAH2	RBM22	4	0.754	0.1885
CAH2	ASXL1	4	0.45	0.1125
CAH2	VGLL3	6	0.65	0.108333333333333
CAH2	SSX1	6	1.258	0.209666666666667
CAH2	ACLY	4	0.484	0.121
CAH2	BTK	4	0.951	0.23775
OPRD	SFPQ	5	0.356	0.0712
OPRD	JPH3	4	0.568	0.142
OPRD	CDHR1	6	0.477	0.0795
OPRD	APOL2	5	0.593	0.1186
OPRD	KLK5	4	0.681	0.17025
OPRD	CYR61	4	0.304	0.076
OPRD	ALX1	5	0.599	0.1198
OPRD	SNX27	4	0.613	0.15325
OPRD	PTPRG	2	0.504	0.252
OPRD	LAGE3	5	0.972	0.1944
OPRD	RBM22	7	0.723	0.103285714285714
OPRD	ASXL1	5	0.304	0.0608
OPRD	VGLL3	5	0.51	0.102
OPRD	SSX1	7	0.999	0.142714285714286
OPRD	ACLY	3	0.301	0.100333333333333
OPRD	BTK	3	0.652	0.217333333333333
AAPK1	SFPQ	8	0.985	0.123125
AAPK1	JPH3	4	0.802	0.2005
AAPK1	CDHR1	4	0.608	0.152
AAPK1	APOL2	8	0.778	0.09725
AAPK1	KLK5	4	0.751	0.18775
AAPK1	CYR61	5	0.86	0.172
AAPK1	ALX1	4	0.708	0.177
AAPK1	SNX27	4	0.698	0.1745
AAPK1	PTPRG	6	0.793	0.132166666666667
AAPK1	LAGE3	6	0.916	0.152666666666667
AAPK1	RBM22	4	0.944	0.236
AAPK1	ASXL1	4	0.575	0.14375
AAPK1	VGLL3	6	0.62	0.103333333333333
AAPK1	SSX1	6	1.121	0.186833333333333
AAPK1	ACLY	2	0.11	0.055
AAPK1	BTK	5	0.903	0.1806
PDPK1	SFPQ	5	0.546	0.1092
PDPK1	JPH3	6	0.777	0.1295
PDPK1	CDHR1	5	0.456	0.0912
PDPK1	APOL2	5	0.604	0.1208
PDPK1	KLK5	6	0.712	0.118666666666667
PDPK1	CYR61	3	0.283	0.0943333333333333
PDPK1	ALX1	4	0.585	0.14625
PDPK1	SNX27	2	0.544	0.272
PDPK1	PTPRG	4	0.618	0.1545
PDPK1	LAGE3	4	0.684	0.171
PDPK1	RBM22	7	0.913	0.130428571428571
PDPK1	ASXL1	5	0.315	0.063
PDPK1	VGLL3	6	0.477	0.0795
PDPK1	SSX1	4	0.846	0.2115
PDPK1	ACLY	5	0.41	0.082
PDPK1	BTK	2	0.364	0.182
ADRB3	SFPQ	5	0.449	0.0898
ADRB3	JPH3	4	0.821	0.20525
ADRB3	CDHR1	5	0.464	0.0928
ADRB3	APOL2	5	0.612	0.1224
ADRB3	KLK5	6	0.746	0.124333333333333
ADRB3	CYR61	3	0.291	0.097
ADRB3	ALX1	4	0.593	0.14825
ADRB3	SNX27	5	0.755	0.151
ADRB3	PTPRG	3	0.562	0.187333333333333
ADRB3	LAGE3	6	0.778	0.129666666666667
ADRB3	RBM22	7	0.816	0.116571428571429
ADRB3	ASXL1	5	0.323	0.0646
ADRB3	VGLL3	6	0.544	0.0906666666666667
ADRB3	SSX1	6	0.997	0.166166666666667
ADRB3	ACLY	3	0.27	0.09
ADRB3	BTK	4	0.458	0.1145
C11B1	SFPQ	8	0.703	0.087875
C11B1	JPH3	6	0.862	0.143666666666667
C11B1	CDHR1	9	0.802	0.0891111111111111
C11B1	APOL2	8	0.914	0.11425
C11B1	KLK5	5	0.697	0.1394
C11B1	CYR61	7	0.629	0.0898571428571429
C11B1	ALX1	5	0.654	0.1308
C11B1	SNX27	7	0.934	0.133428571428571
C11B1	PTPRG	4	0.691	0.17275
C11B1	LAGE3	8	0.989	0.123625
C11B1	RBM22	4	0.962	0.2405
C11B1	ASXL1	3	0.508	0.169333333333333
C11B1	VGLL3	5	0.553	0.1106
C11B1	SSX1	7	1.103	0.157571428571429
C11B1	ACLY	7	0.504	0.072
C11B1	BTK	7	0.76	0.108571428571429
GBRP	SFPQ	9	0.971	0.107888888888889
GBRP	JPH3	6	1.202	0.200333333333333
GBRP	CDHR1	11	0.996	0.0905454545454545
GBRP	APOL2	8	1.222	0.15275
GBRP	KLK5	9	1.209	0.134333333333333
GBRP	CYR61	6	0.938	0.156333333333333
GBRP	ALX1	8	1.228	0.1535
GBRP	SNX27	7	1.071	0.153
GBRP	PTPRG	11	1.164	0.105818181818182
GBRP	LAGE3	11	1.168	0.106181818181818
GBRP	RBM22	10	1.211	0.1211
GBRP	ASXL1	8	0.933	0.116625
GBRP	VGLL3	11	1.059	0.0962727272727273
GBRP	SSX1	8	1.595	0.199375
GBRP	ACLY	10	0.994	0.0994
GBRP	BTK	10	0.906	0.0906
ROCK2	SFPQ	6	0.684	0.114
ROCK2	JPH3	6	0.773	0.128833333333333
ROCK2	CDHR1	5	0.391	0.0782
ROCK2	APOL2	5	0.502	0.1004
ROCK2	KLK5	6	0.636	0.106
ROCK2	CYR61	3	0.218	0.0726666666666667
ROCK2	ALX1	5	0.508	0.1016
ROCK2	SNX27	4	0.68	0.17
ROCK2	PTPRG	4	0.621	0.15525
ROCK2	LAGE3	4	0.774	0.1935
ROCK2	RBM22	4	0.861	0.21525
ROCK2	ASXL1	5	0.213	0.0426
ROCK2	VGLL3	6	0.434	0.0723333333333333
ROCK2	SSX1	2	0.736	0.368
ROCK2	ACLY	5	0.308	0.0616
ROCK2	BTK	2	0.454	0.227
RL8	SFPQ	5	0.769	0.1538
RL8	JPH3	4	0.852	0.213
RL8	CDHR1	4	0.718	0.1795
RL8	APOL2	4	0.759	0.18975
RL8	KLK5	5	0.893	0.1786
RL8	CYR61	4	0.695	0.17375
RL8	ALX1	4	0.765	0.19125
RL8	SNX27	4	0.632	0.158
RL8	PTPRG	2	0.917	0.4585
RL8	LAGE3	2	0.611	0.3055
RL8	RBM22	2	0.434	0.217
RL8	ASXL1	4	0.47	0.1175
RL8	VGLL3	6	0.446	0.0743333333333333
RL8	SSX1	3	0.941	0.313666666666667
RL8	ACLY	4	0.446	0.1115
RL8	BTK	4	0.826	0.2065
ADCY2	SFPQ	4	0.217	0.05425
ADCY2	JPH3	4	0.624	0.156
ADCY2	CDHR1	6	0.391	0.0651666666666667
ADCY2	APOL2	5	0.503	0.1006
ADCY2	KLK5	4	0.547	0.13675
ADCY2	CYR61	4	0.218	0.0545
ADCY2	ALX1	4	0.504	0.126
ADCY2	SNX27	4	0.523	0.13075
ADCY2	PTPRG	3	0.494	0.164666666666667
ADCY2	LAGE3	5	0.939	0.1878
ADCY2	RBM22	6	0.584	0.0973333333333333
ADCY2	ASXL1	5	0.191	0.0382
ADCY2	VGLL3	6	0.416	0.0693333333333333
ADCY2	SSX1	7	0.909	0.129857142857143
ADCY2	ACLY	2	0.221	0.1105
ADCY2	BTK	3	0.619	0.206333333333333
PHOP2	SFPQ	8	0.954	0.11925
PHOP2	JPH3	9	1.281	0.142333333333333
PHOP2	CDHR1	7	0.855	0.122142857142857
PHOP2	APOL2	5	0.857	0.1714
PHOP2	KLK5	7	0.826	0.118
PHOP2	CYR61	6	0.984	0.164
PHOP2	ALX1	9	1.207	0.134111111111111
PHOP2	SNX27	8	0.772	0.0965
PHOP2	PTPRG	10	0.929	0.0929
PHOP2	LAGE3	7	0.941	0.134428571428571
PHOP2	RBM22	10	0.903	0.0903
PHOP2	ASXL1	10	0.98	0.098
PHOP2	VGLL3	6	0.967	0.161166666666667
PHOP2	SSX1	8	1.545	0.193125
PHOP2	ACLY	6	0.79	0.131666666666667
PHOP2	BTK	8	0.926	0.11575
CAH12	SFPQ	5	0.648	0.1296
CAH12	JPH3	6	1.11	0.185
CAH12	CDHR1	7	0.905	0.129285714285714
CAH12	APOL2	6	0.965	0.160833333333333
CAH12	KLK5	7	0.933	0.133285714285714
CAH12	CYR61	5	0.732	0.1464
CAH12	ALX1	4	0.961	0.24025
CAH12	SNX27	7	0.95	0.135714285714286
CAH12	PTPRG	6	0.909	0.1515
CAH12	LAGE3	5	0.849	0.1698
CAH12	RBM22	6	0.899	0.149833333333333
CAH12	ASXL1	6	0.622	0.103666666666667
CAH12	VGLL3	7	0.897	0.128142857142857
CAH12	SSX1	7	1.421	0.203
CAH12	ACLY	6	0.75	0.125
CAH12	BTK	6	0.859	0.143166666666667
S10A4	SFPQ	3	0.129	0.043
S10A4	JPH3	4	0.591	0.14775
S10A4	CDHR1	6	0.384	0.064
S10A4	APOL2	3	0.378	0.126
S10A4	KLK5	4	0.512	0.128
S10A4	CYR61	4	0.211	0.05275
S10A4	ALX1	3	0.384	0.128
S10A4	SNX27	4	0.516	0.129
S10A4	PTPRG	4	0.519	0.12975
S10A4	LAGE3	7	0.9	0.128571428571429
S10A4	RBM22	5	0.496	0.0992
S10A4	ASXL1	3	0.089	0.0296666666666667
S10A4	VGLL3	4	0.31	0.0775
S10A4	SSX1	5	0.87	0.174
S10A4	ACLY	3	0.184	0.0613333333333333
S10A4	BTK	5	0.58	0.116
GRIK1	SFPQ	3	0.609	0.203
GRIK1	JPH3	3	0.627	0.209
GRIK1	CDHR1	5	0.772	0.1544
GRIK1	APOL2	4	0.877	0.21925
GRIK1	KLK5	3	0.553	0.184333333333333
GRIK1	CYR61	3	0.599	0.199666666666667
GRIK1	ALX1	3	0.51	0.17
GRIK1	SNX27	6	0.829	0.138166666666667
GRIK1	PTPRG	4	0.622	0.1555
GRIK1	LAGE3	6	0.989	0.164833333333333
GRIK1	RBM22	5	0.976	0.1952
GRIK1	ASXL1	3	0.377	0.125666666666667
GRIK1	VGLL3	5	0.422	0.0844
GRIK1	SSX1	5	1.03	0.206
GRIK1	ACLY	5	0.36	0.072
GRIK1	BTK	4	0.971	0.24275
CBG	SFPQ	3	0.493	0.164333333333333
CBG	JPH3	3	0.893	0.297666666666667
CBG	CDHR1	7	0.823	0.117571428571429
CBG	APOL2	4	0.753	0.18825
CBG	KLK5	5	0.841	0.1682
CBG	CYR61	5	0.65	0.13
CBG	ALX1	4	0.738	0.1845
CBG	SNX27	5	0.955	0.191
CBG	PTPRG	4	0.866	0.2165
CBG	LAGE3	4	0.966	0.2415
CBG	RBM22	5	0.86	0.172
CBG	ASXL1	4	0.464	0.116
CBG	VGLL3	5	0.685	0.137
CBG	SSX1	6	1.245	0.2075
CBG	ACLY	2	0.508	0.254
CBG	BTK	3	0.722	0.240666666666667
PRGR	SFPQ	3	0.345	0.115
PRGR	JPH3	4	0.665	0.16625
PRGR	CDHR1	5	0.345	0.069
PRGR	APOL2	2	0.388	0.194
PRGR	KLK5	6	0.59	0.0983333333333333
PRGR	CYR61	3	0.172	0.0573333333333333
PRGR	ALX1	5	0.462	0.0924
PRGR	SNX27	3	0.631	0.210333333333333
PRGR	PTPRG	4	0.575	0.14375
PRGR	LAGE3	4	0.793	0.19825
PRGR	RBM22	2	0.772	0.386
PRGR	ASXL1	5	0.167	0.0334
PRGR	VGLL3	5	0.356	0.0712
PRGR	SSX1	5	0.856	0.1712
PRGR	ACLY	2	0.194	0.097
PRGR	BTK	2	0.473	0.2365
HCAR2	SFPQ	5	0.356	0.0712
HCAR2	JPH3	4	0.624	0.156
HCAR2	CDHR1	6	0.481	0.0801666666666667
HCAR2	APOL2	5	0.593	0.1186
HCAR2	KLK5	4	0.676	0.169
HCAR2	CYR61	4	0.308	0.077
HCAR2	ALX1	5	0.599	0.1198
HCAR2	SNX27	4	0.613	0.15325
HCAR2	PTPRG	2	0.53	0.265
HCAR2	LAGE3	5	0.978	0.1956
HCAR2	RBM22	7	0.723	0.103285714285714
HCAR2	ASXL1	5	0.304	0.0608
HCAR2	VGLL3	5	0.51	0.102
HCAR2	SSX1	7	0.999	0.142714285714286
HCAR2	ACLY	3	0.303	0.101
HCAR2	BTK	3	0.658	0.219333333333333
DNMT1	SFPQ	2	0.056	0.028
DNMT1	JPH3	3	0.518	0.172666666666667
DNMT1	CDHR1	4	0.446	0.1115
DNMT1	APOL2	3	0.375	0.125
DNMT1	KLK5	5	0.51	0.102
DNMT1	CYR61	2	0.273	0.1365
DNMT1	ALX1	4	0.382	0.0955
DNMT1	SNX27	5	0.751	0.1502
DNMT1	PTPRG	5	0.517	0.1034
DNMT1	LAGE3	7	0.895	0.127857142857143
DNMT1	RBM22	4	0.423	0.10575
DNMT1	ASXL1	3	0.03	0.01
DNMT1	VGLL3	5	0.308	0.0616
DNMT1	SSX1	4	0.852	0.213
DNMT1	ACLY	3	0.181	0.0603333333333333
DNMT1	BTK	5	0.575	0.115
PGH2	SFPQ	4	0.224	0.056
PGH2	JPH3	3	0.464	0.154666666666667
PGH2	CDHR1	4	0.312	0.078
PGH2	APOL2	3	0.408	0.136
PGH2	KLK5	3	0.486	0.162
PGH2	CYR61	2	0.139	0.0695
PGH2	ALX1	3	0.414	0.138
PGH2	SNX27	3	0.455	0.151666666666667
PGH2	PTPRG	3	0.539	0.179666666666667
PGH2	LAGE3	4	0.89	0.2225
PGH2	RBM22	6	0.591	0.0985
PGH2	ASXL1	3	0.119	0.0396666666666667
PGH2	VGLL3	4	0.34	0.085
PGH2	SSX1	5	0.836	0.1672
PGH2	ACLY	3	0.214	0.0713333333333333
PGH2	BTK	5	0.866	0.1732
CAC1F	SFPQ	8	0.901	0.112625
CAC1F	JPH3	5	0.916	0.1832
CAC1F	CDHR1	5	0.675	0.135
CAC1F	APOL2	5	0.823	0.1646
CAC1F	KLK5	6	0.957	0.1595
CAC1F	CYR61	3	0.502	0.167333333333333
CAC1F	ALX1	4	0.804	0.201
CAC1F	SNX27	6	0.913	0.152166666666667
CAC1F	PTPRG	5	0.865	0.173
CAC1F	LAGE3	5	0.992	0.1984
CAC1F	RBM22	6	0.785	0.130833333333333
CAC1F	ASXL1	5	0.534	0.1068
CAC1F	VGLL3	6	0.755	0.125833333333333
CAC1F	SSX1	4	1.037	0.25925
CAC1F	ACLY	3	0.559	0.186333333333333
CAC1F	BTK	7	0.91	0.13
ADA2C	SFPQ	5	0.356	0.0712
ADA2C	JPH3	4	0.624	0.156
ADA2C	CDHR1	6	0.481	0.0801666666666667
ADA2C	APOL2	5	0.593	0.1186
ADA2C	KLK5	4	0.681	0.17025
ADA2C	CYR61	4	0.308	0.077
ADA2C	ALX1	5	0.599	0.1198
ADA2C	SNX27	4	0.613	0.15325
ADA2C	PTPRG	2	0.53	0.265
ADA2C	LAGE3	5	0.974	0.1948
ADA2C	RBM22	7	0.723	0.103285714285714
ADA2C	ASXL1	5	0.304	0.0608
ADA2C	VGLL3	5	0.51	0.102
ADA2C	SSX1	7	0.999	0.142714285714286
ADA2C	ACLY	3	0.301	0.100333333333333
ADA2C	BTK	3	0.654	0.218
S15A1	SFPQ	6	0.536	0.0893333333333333
S15A1	JPH3	4	0.731	0.18275
S15A1	CDHR1	6	0.624	0.104
S15A1	APOL2	5	0.72	0.144
S15A1	KLK5	5	0.798	0.1596
S15A1	CYR61	4	0.451	0.11275
S15A1	ALX1	5	0.726	0.1452
S15A1	SNX27	5	0.767	0.1534
S15A1	PTPRG	5	0.851	0.1702
S15A1	LAGE3	7	0.911	0.130142857142857
S15A1	RBM22	8	0.903	0.112875
S15A1	ASXL1	5	0.431	0.0862
S15A1	VGLL3	6	0.652	0.108666666666667
