source	dest	edges	cum_dist	avg_dist_per_edge
ACHA4	GALR2	4	0.294	0.0735
ACHA4	AIM1	5	0.337	0.0674
ACHA4	STX8	1	0.123	0.123
ACHA4	CREG1	4	0.544	0.136
ACHA4	LPIN2	6	0.584	0.0973333333333333
ACHA4	RAD51	5	0.203	0.0406
ACHA4	ACVR1	4	0.301	0.07525
ACHA4	EBP	6	0.352	0.0586666666666667
ACHA4	GSTA1	5	0.41	0.082
ACHA4	TRPM6	3	0.356	0.118666666666667
ACHA4	HHLA2	5	0.531	0.1062
ACHA4	CSF2	2	0.156	0.078
ACHA4	BTG4	7	0.479	0.0684285714285714
ACHA4	SOCS5	2	0.213	0.1065
ACHA4	NUP50	6	0.496	0.0826666666666667
ACHA4	UVRAG	6	0.782	0.130333333333333
ACHA4	NXT2	8	0.82	0.1025
ACHA4	PCIF1	6	0.618	0.103
ANXA2	GPX5	5	0.163	0.0326
ANXA2	CBLC	2	0.178	0.089
ANXA2	CSRP2	4	0.621	0.15525
ANXA2	GALR2	5	0.294	0.0588
ANXA2	AIM1	5	0.394	0.0788
ANXA2	STX8	4	0.689	0.17225
ANXA2	CREG1	6	0.48	0.08
ANXA2	LPIN2	6	0.571	0.0951666666666667
ANXA2	RAD51	2	0.163	0.0815
ANXA2	ACVR1	3	0.26	0.0866666666666667
ANXA2	EBP	3	0.312	0.104
ANXA2	GSTA1	5	0.5	0.1
ANXA2	TRPM6	3	0.39	0.13
ANXA2	HHLA2	6	1.004	0.167333333333333
ANXA2	CSF2	6	0.075	0.0125
ANXA2	BTG4	6	0.384	0.064
ANXA2	SOCS5	5	0.33	0.066
ANXA2	NUP50	3	0.456	0.152
ANXA2	UVRAG	3	0.988	0.329333333333333
ANXA2	NXT2	5	0.78	0.156
ANXA2	PCIF1	4	0.534	0.1335
AURKB	GPX5	6	0.172	0.0286666666666667
AURKB	CBLC	6	0.232	0.0386666666666667
AURKB	CSRP2	6	0.399	0.0665
AURKB	GALR2	4	0.253	0.06325
AURKB	AIM1	1	0.052	0.052
AURKB	STX8	7	0.593	0.0847142857142857
AURKB	CREG1	4	0.415	0.10375
AURKB	LPIN2	4	0.401	0.10025
AURKB	RAD51	3	0.102	0.034
AURKB	ACVR1	5	0.274	0.0548
AURKB	EBP	4	0.251	0.06275
AURKB	GSTA1	7	0.426	0.0608571428571429
AURKB	TRPM6	4	0.329	0.08225
AURKB	HHLA2	7	0.547	0.0781428571428572
AURKB	CSF2	6	0.093	0.0155
AURKB	BTG4	4	0.319	0.07975
AURKB	SOCS5	4	0.289	0.07225
AURKB	NUP50	2	0.118	0.059
AURKB	UVRAG	4	0.927	0.23175
AURKB	NXT2	4	0.442	0.1105
AURKB	PCIF1	3	0.516	0.172
GNAT3	GPX5	5	0.252	0.0504
GNAT3	CBLC	4	0.357	0.08925
GNAT3	CSRP2	6	0.489	0.0815
GNAT3	GALR2	3	0.18	0.06
GNAT3	AIM1	7	0.579	0.0827142857142857
GNAT3	STX8	5	0.72	0.144
GNAT3	CREG1	6	0.603	0.1005
GNAT3	LPIN2	4	0.499	0.12475
GNAT3	RAD51	5	0.317	0.0634
GNAT3	ACVR1	5	0.294	0.0588
GNAT3	EBP	6	0.466	0.0776666666666667
GNAT3	GSTA1	4	0.691	0.17275
GNAT3	TRPM6	6	0.544	0.0906666666666667
GNAT3	HHLA2	4	0.824	0.206
GNAT3	CSF2	5	0.168	0.0336
GNAT3	BTG4	6	0.507	0.0845
GNAT3	SOCS5	4	0.334	0.0835
GNAT3	NUP50	6	0.61	0.101666666666667
GNAT3	UVRAG	6	0.889	0.148166666666667
GNAT3	NXT2	8	0.934	0.11675
GNAT3	PCIF1	4	0.58	0.145
CA2D1	GPX5	8	0.384	0.048
CA2D1	CBLC	4	0.408	0.102
CA2D1	CSRP2	5	0.622	0.1244
CA2D1	GALR2	5	0.489	0.0978
CA2D1	AIM1	5	0.63	0.126
CA2D1	STX8	5	0.807	0.1614
CA2D1	CREG1	6	0.656	0.109333333333333
CA2D1	LPIN2	5	0.816	0.1632
CA2D1	RAD51	4	0.45	0.1125
CA2D1	ACVR1	4	0.512	0.128
CA2D1	EBP	5	0.599	0.1198
CA2D1	GSTA1	4	0.887	0.22175
CA2D1	TRPM6	5	0.677	0.1354
CA2D1	HHLA2	7	1.196	0.170857142857143
CA2D1	CSF2	8	0.246	0.03075
CA2D1	BTG4	6	0.56	0.0933333333333333
CA2D1	SOCS5	7	0.56	0.08
CA2D1	NUP50	5	0.743	0.1486
CA2D1	UVRAG	8	0.913	0.114125
CA2D1	NXT2	6	0.953	0.158833333333333
CA2D1	PCIF1	6	0.764	0.127333333333333
CAH4	GPX5	6	0.559	0.0931666666666667
CAH4	CBLC	6	0.956	0.159333333333333
CAH4	CSRP2	5	0.892	0.1784
CAH4	GALR2	5	0.916	0.1832
CAH4	AIM1	8	0.981	0.122625
CAH4	STX8	4	0.82	0.205
CAH4	CREG1	6	1.099	0.183166666666667
CAH4	LPIN2	7	0.926	0.132285714285714
CAH4	RAD51	9	0.981	0.109
CAH4	ACVR1	6	0.821	0.136833333333333
CAH4	EBP	8	0.998	0.12475
CAH4	GSTA1	5	0.649	0.1298
CAH4	TRPM6	4	0.922	0.2305
CAH4	HHLA2	6	1.183	0.197166666666667
CAH4	CSF2	4	0.28	0.07
CAH4	BTG4	4	0.708	0.177
CAH4	SOCS5	4	0.615	0.15375
CAH4	NUP50	10	0.954	0.0954
CAH4	UVRAG	4	0.85	0.2125
CAH4	NXT2	6	0.934	0.155666666666667
CAH4	PCIF1	8	1.007	0.125875
AK1C1	GPX5	3	0.263	0.0876666666666667
AK1C1	CBLC	6	0.559	0.0931666666666667
AK1C1	CSRP2	6	0.834	0.139
AK1C1	GALR2	4	0.484	0.121
AK1C1	AIM1	5	0.718	0.1436
AK1C1	STX8	7	0.863	0.123285714285714
AK1C1	CREG1	7	0.67	0.0957142857142857
AK1C1	LPIN2	4	0.391	0.09775
AK1C1	RAD51	7	0.517	0.0738571428571429
AK1C1	ACVR1	4	0.631	0.15775
AK1C1	EBP	6	0.811	0.135166666666667
AK1C1	GSTA1	2	0.114	0.057
AK1C1	TRPM6	5	0.687	0.1374
AK1C1	HHLA2	9	1.207	0.134111111111111
AK1C1	CSF2	6	0.235	0.0391666666666667
AK1C1	BTG4	7	0.574	0.082
AK1C1	SOCS5	9	0.711	0.079
AK1C1	NUP50	6	0.955	0.159166666666667
AK1C1	UVRAG	6	0.853	0.142166666666667
AK1C1	NXT2	6	0.712	0.118666666666667
AK1C1	PCIF1	5	0.647	0.1294
ROCK1	GPX5	5	0.22	0.044
ROCK1	CBLC	5	0.444	0.0888
ROCK1	CSRP2	7	0.827	0.118142857142857
ROCK1	GALR2	4	0.303	0.07575
ROCK1	AIM1	3	0.568	0.189333333333333
ROCK1	STX8	5	0.782	0.1564
ROCK1	CREG1	4	0.56	0.14
ROCK1	LPIN2	5	0.752	0.1504
ROCK1	RAD51	5	0.316	0.0632
ROCK1	ACVR1	6	0.711	0.1185
ROCK1	EBP	4	0.594	0.1485
ROCK1	GSTA1	7	0.946	0.135142857142857
ROCK1	TRPM6	4	0.696	0.174
ROCK1	HHLA2	6	0.963	0.1605
ROCK1	CSF2	5	0.129	0.0258
ROCK1	BTG4	6	0.491	0.0818333333333333
ROCK1	SOCS5	4	0.376	0.094
ROCK1	NUP50	5	0.791	0.1582
ROCK1	UVRAG	5	0.991	0.1982
ROCK1	NXT2	3	0.773	0.257666666666667
ROCK1	PCIF1	6	0.626	0.104333333333333
CHLE	GPX5	3	0.171	0.057
CHLE	CBLC	4	0.211	0.05275
CHLE	CSRP2	4	0.699	0.17475
CHLE	GALR2	5	0.267	0.0534
CHLE	AIM1	6	0.747	0.1245
CHLE	STX8	2	0.464	0.232
CHLE	CREG1	6	0.492	0.082
CHLE	LPIN2	6	0.552	0.092
CHLE	RAD51	5	0.169	0.0338
CHLE	ACVR1	4	0.244	0.061
CHLE	EBP	7	0.581	0.083
CHLE	GSTA1	7	0.998	0.142571428571429
CHLE	TRPM6	6	0.604	0.100666666666667
CHLE	HHLA2	9	1.199	0.133222222222222
CHLE	CSF2	4	0.086	0.0215
CHLE	BTG4	6	0.396	0.066
CHLE	SOCS5	7	0.363	0.0518571428571429
CHLE	NUP50	4	0.482	0.1205
CHLE	UVRAG	4	0.758	0.1895
CHLE	NXT2	6	0.806	0.134333333333333
CHLE	PCIF1	3	0.498	0.166
J3QK85	GPX5	5	0.13	0.026
J3QK85	CBLC	2	0.145	0.0725
J3QK85	CSRP2	4	0.477	0.11925
J3QK85	GALR2	3	0.228	0.076
J3QK85	AIM1	5	0.263	0.0526
J3QK85	STX8	5	0.513	0.1026
J3QK85	CREG1	6	0.447	0.0745
J3QK85	LPIN2	4	0.423	0.10575
J3QK85	RAD51	3	0.158	0.0526666666666667
J3QK85	ACVR1	4	0.272	0.068
J3QK85	EBP	4	0.307	0.07675
J3QK85	GSTA1	3	0.195	0.065
J3QK85	TRPM6	3	0.329	0.109666666666667
J3QK85	HHLA2	4	0.382	0.0955
J3QK85	CSF2	6	0.042	0.007
J3QK85	BTG4	6	0.351	0.0585
J3QK85	SOCS5	3	0.206	0.0686666666666667
J3QK85	NUP50	4	0.451	0.11275
J3QK85	UVRAG	4	0.983	0.24575
J3QK85	NXT2	6	0.775	0.129166666666667
J3QK85	PCIF1	4	0.501	0.12525
ZAP70	GPX5	5	0.122	0.0244
ZAP70	CBLC	4	0.162	0.0405
ZAP70	CSRP2	7	0.673	0.0961428571428572
ZAP70	GALR2	3	0.203	0.0676666666666667
ZAP70	AIM1	3	0.451	0.150333333333333
ZAP70	STX8	5	0.699	0.1398
ZAP70	CREG1	5	0.46	0.092
ZAP70	LPIN2	4	0.489	0.12225
ZAP70	RAD51	5	0.182	0.0364
ZAP70	ACVR1	4	0.247	0.06175
ZAP70	EBP	3	0.457	0.152333333333333
ZAP70	GSTA1	5	0.562	0.1124
ZAP70	TRPM6	3	0.302	0.100666666666667
ZAP70	HHLA2	4	0.509	0.12725
ZAP70	CSF2	5	0.043	0.0086
ZAP70	BTG4	5	0.364	0.0728
ZAP70	SOCS5	4	0.139	0.03475
ZAP70	NUP50	4	0.471	0.11775
ZAP70	UVRAG	6	0.694	0.115666666666667
ZAP70	NXT2	6	0.795	0.1325
ZAP70	PCIF1	6	0.472	0.0786666666666667
UD14	GPX5	3	0.194	0.0646666666666667
UD14	CBLC	4	0.341	0.08525
UD14	CSRP2	7	0.645	0.0921428571428572
UD14	GALR2	5	0.379	0.0758
UD14	AIM1	6	0.416	0.0693333333333333
UD14	STX8	6	0.673	0.112166666666667
UD14	CREG1	6	0.56	0.0933333333333333
UD14	LPIN2	4	0.324	0.081
UD14	RAD51	6	0.327	0.0545
UD14	ACVR1	5	0.386	0.0772
UD14	EBP	6	0.487	0.0811666666666667
UD14	GSTA1	2	0.047	0.0235
UD14	TRPM6	4	0.441	0.11025
UD14	HHLA2	7	0.666	0.0951428571428572
UD14	CSF2	5	0.125	0.025
UD14	BTG4	6	0.464	0.0773333333333333
UD14	SOCS5	4	0.388	0.097
UD14	NUP50	6	0.631	0.105166666666667
UD14	UVRAG	7	0.918	0.131142857142857
UD14	NXT2	4	0.943	0.23575
UD14	PCIF1	4	0.537	0.13425
S12A2	GPX5	3	0.284	0.0946666666666667
S12A2	CBLC	3	0.315	0.105
S12A2	CSRP2	6	0.637	0.106166666666667
S12A2	GALR2	2	0.301	0.1505
S12A2	AIM1	5	0.389	0.0778
S12A2	STX8	3	0.471	0.157
S12A2	CREG1	4	0.596	0.149
S12A2	LPIN2	6	0.636	0.106
S12A2	RAD51	5	0.255	0.051
S12A2	ACVR1	4	0.353	0.08825
S12A2	EBP	6	0.404	0.0673333333333333
S12A2	GSTA1	5	0.462	0.0924
S12A2	TRPM6	3	0.408	0.136
S12A2	HHLA2	5	0.583	0.1166
S12A2	CSF2	2	0.208	0.104
S12A2	BTG4	7	0.531	0.0758571428571429
S12A2	SOCS5	2	0.265	0.1325
S12A2	NUP50	6	0.548	0.0913333333333333
S12A2	UVRAG	6	0.834	0.139
S12A2	NXT2	8	0.872	0.109
S12A2	PCIF1	6	0.67	0.111666666666667
EST1A	GPX5	6	0.173	0.0288333333333333
EST1A	CBLC	6	0.541	0.0901666666666667
EST1A	CSRP2	4	0.583	0.14575
EST1A	GALR2	4	0.35	0.0875
EST1A	AIM1	3	0.206	0.0686666666666667
EST1A	STX8	5	0.829	0.1658
EST1A	CREG1	6	0.445	0.0741666666666667
EST1A	LPIN2	6	0.555	0.0925
EST1A	RAD51	4	0.265	0.06625
EST1A	ACVR1	7	0.788	0.112571428571429
EST1A	EBP	6	0.635	0.105833333333333
EST1A	GSTA1	5	0.903	0.1806
EST1A	TRPM6	5	0.805	0.161
EST1A	HHLA2	8	1.135	0.141875
EST1A	CSF2	9	0.096	0.0106666666666667
EST1A	BTG4	6	0.349	0.0581666666666667
EST1A	SOCS5	4	0.444	0.111
EST1A	NUP50	3	0.297	0.099
EST1A	UVRAG	5	0.841	0.1682
EST1A	NXT2	5	0.621	0.1242
EST1A	PCIF1	4	0.565	0.14125
VKOR1	GPX5	4	0.557	0.13925
VKOR1	CBLC	4	0.591	0.14775
VKOR1	CSRP2	4	0.599	0.14975
VKOR1	GALR2	6	0.723	0.1205
VKOR1	AIM1	6	0.666	0.111
VKOR1	STX8	6	0.923	0.153833333333333
VKOR1	CREG1	8	0.924	0.1155
VKOR1	LPIN2	6	0.779	0.129833333333333
VKOR1	RAD51	6	0.577	0.0961666666666667
VKOR1	ACVR1	6	0.686	0.114333333333333
VKOR1	EBP	7	0.765	0.109285714285714
VKOR1	GSTA1	2	0.429	0.2145
VKOR1	TRPM6	4	0.608	0.152
VKOR1	HHLA2	7	0.916	0.130857142857143
VKOR1	CSF2	3	0.337	0.112333333333333
VKOR1	BTG4	8	0.828	0.1035
VKOR1	SOCS5	4	0.638	0.1595
VKOR1	NUP50	7	0.944	0.134857142857143
VKOR1	UVRAG	6	0.875	0.145833333333333
VKOR1	NXT2	6	0.9	0.15
VKOR1	PCIF1	6	0.901	0.150166666666667
XDH	GPX5	2	0.129	0.0645
XDH	CBLC	3	0.607	0.202333333333333
XDH	CSRP2	5	0.776	0.1552
XDH	GALR2	5	0.701	0.1402
XDH	AIM1	5	0.682	0.1364
XDH	STX8	4	0.779	0.19475
XDH	CREG1	7	0.851	0.121571428571429
XDH	LPIN2	6	0.928	0.154666666666667
XDH	RAD51	6	0.593	0.0988333333333333
XDH	ACVR1	5	0.702	0.1404
XDH	EBP	5	0.753	0.1506
XDH	GSTA1	4	0.771	0.19275
XDH	TRPM6	5	0.831	0.1662
XDH	HHLA2	6	1.114	0.185666666666667
XDH	CSF2	6	0.175	0.0291666666666667
XDH	BTG4	7	0.755	0.107857142857143
XDH	SOCS5	3	0.654	0.218
XDH	NUP50	5	0.897	0.1794
XDH	UVRAG	5	0.665	0.133
XDH	NXT2	4	0.68	0.17
XDH	PCIF1	4	0.835	0.20875
ACHB4	GPX5	3	0.284	0.0946666666666667
ACHB4	CBLC	3	0.315	0.105
ACHB4	CSRP2	6	0.637	0.106166666666667
ACHB4	GALR2	4	0.346	0.0865
ACHB4	AIM1	5	0.389	0.0778
ACHB4	STX8	2	0.161	0.0805
ACHB4	CREG1	4	0.596	0.149
ACHB4	LPIN2	6	0.636	0.106
ACHB4	RAD51	5	0.255	0.051
ACHB4	ACVR1	4	0.353	0.08825
ACHB4	EBP	6	0.404	0.0673333333333333
ACHB4	GSTA1	5	0.462	0.0924
ACHB4	TRPM6	3	0.408	0.136
ACHB4	HHLA2	5	0.583	0.1166
ACHB4	CSF2	2	0.208	0.104
ACHB4	BTG4	7	0.531	0.0758571428571429
ACHB4	SOCS5	2	0.265	0.1325
ACHB4	NUP50	6	0.548	0.0913333333333333
ACHB4	UVRAG	6	0.834	0.139
ACHB4	NXT2	8	0.872	0.109
ACHB4	PCIF1	6	0.67	0.111666666666667
RLP24	GPX5	5	0.207	0.0414
RLP24	CBLC	4	0.456	0.114
RLP24	CSRP2	4	0.611	0.15275
RLP24	GALR2	6	0.404	0.0673333333333333
RLP24	AIM1	5	0.26	0.052
RLP24	STX8	7	0.883	0.126142857142857
RLP24	CREG1	5	0.479	0.0958
RLP24	LPIN2	6	0.797	0.132833333333333
RLP24	RAD51	6	0.319	0.0531666666666667
RLP24	ACVR1	5	0.767	0.1534
RLP24	EBP	7	0.757	0.108142857142857
RLP24	GSTA1	6	0.841	0.140166666666667
RLP24	TRPM6	6	0.849	0.1415
RLP24	HHLA2	6	0.962	0.160333333333333
RLP24	CSF2	8	0.13	0.01625
RLP24	BTG4	5	0.383	0.0766
RLP24	SOCS5	6	0.498	0.083
RLP24	NUP50	4	0.321	0.08025
RLP24	UVRAG	6	0.865	0.144166666666667
RLP24	NXT2	6	0.645	0.1075
RLP24	PCIF1	6	0.619	0.103166666666667
EDN1	GPX5	3	0.096	0.032
EDN1	CBLC	2	0.075	0.0375
EDN1	CSRP2	4	0.358	0.0895
EDN1	GALR2	2	0.111	0.0555
EDN1	AIM1	4	0.15	0.0375
EDN1	STX8	3	0.35	0.116666666666667
EDN1	CREG1	3	0.397	0.132333333333333
EDN1	LPIN2	5	0.396	0.0792
EDN1	RAD51	3	0.072	0.024
EDN1	ACVR1	3	0.154	0.0513333333333333
EDN1	EBP	4	0.221	0.05525
EDN1	GSTA1	3	0.183	0.061
EDN1	TRPM6	2	0.209	0.1045
EDN1	HHLA2	3	0.304	0.101333333333333
EDN1	CSF2	2	0.016	0.008
EDN1	BTG4	6	0.332	0.0553333333333333
EDN1	SOCS5	2	0.122	0.061
EDN1	NUP50	4	0.365	0.09125
EDN1	UVRAG	4	0.897	0.22425
EDN1	NXT2	4	0.627	0.15675
EDN1	PCIF1	4	0.475	0.11875
GBRB3	GPX5	7	0.408	0.0582857142857143
GBRB3	CBLC	6	0.613	0.102166666666667
GBRB3	CSRP2	6	0.835	0.139166666666667
GBRB3	GALR2	4	0.556	0.139
GBRB3	AIM1	5	0.746	0.1492
GBRB3	STX8	3	0.831	0.277
GBRB3	CREG1	6	0.85	0.141666666666667
GBRB3	LPIN2	6	0.885	0.1475
GBRB3	RAD51	7	0.571	0.0815714285714286
GBRB3	ACVR1	5	0.62	0.124
GBRB3	EBP	6	0.812	0.135333333333333
GBRB3	GSTA1	5	0.7	0.14
GBRB3	TRPM6	4	0.675	0.16875
GBRB3	HHLA2	7	1.043	0.149
GBRB3	CSF2	5	0.218	0.0436
GBRB3	BTG4	6	0.754	0.125666666666667
GBRB3	SOCS5	5	0.724	0.1448
GBRB3	NUP50	4	0.807	0.20175
GBRB3	UVRAG	6	0.657	0.1095
GBRB3	NXT2	5	0.951	0.1902
GBRB3	PCIF1	6	0.941	0.156833333333333
TKT	GPX5	4	0.234	0.0585
TKT	CBLC	4	0.321	0.08025
TKT	CSRP2	6	0.624	0.104
TKT	GALR2	3	0.227	0.0756666666666667
TKT	AIM1	6	0.396	0.066
TKT	STX8	5	0.59	0.118
TKT	CREG1	6	0.584	0.0973333333333333
TKT	LPIN2	6	0.627	0.1045
TKT	RAD51	5	0.306	0.0612
TKT	ACVR1	4	0.402	0.1005
TKT	EBP	6	0.467	0.0778333333333333
TKT	GSTA1	5	0.399	0.0798
TKT	TRPM6	5	0.527	0.1054
TKT	HHLA2	6	0.777	0.1295
TKT	CSF2	7	0.144	0.0205714285714286
TKT	BTG4	6	0.488	0.0813333333333333
TKT	SOCS5	4	0.368	0.092
TKT	NUP50	6	0.611	0.101833333333333
TKT	UVRAG	7	0.898	0.128285714285714
TKT	NXT2	8	0.935	0.116875
TKT	PCIF1	4	0.561	0.14025
NEU2	GPX5	3	0.17	0.0566666666666667
NEU2	CBLC	3	0.206	0.0686666666666667
NEU2	CSRP2	4	0.495	0.12375
NEU2	GALR2	4	0.285	0.07125
NEU2	AIM1	5	0.281	0.0562
NEU2	STX8	4	0.732	0.183
NEU2	CREG1	4	0.535	0.13375
NEU2	LPIN2	4	0.441	0.11025
NEU2	RAD51	3	0.176	0.0586666666666667
NEU2	ACVR1	4	0.29	0.0725
NEU2	EBP	4	0.325	0.08125
NEU2	GSTA1	3	0.213	0.071
NEU2	TRPM6	3	0.347	0.115666666666667
NEU2	HHLA2	4	0.77	0.1925
NEU2	CSF2	3	0.12	0.04
NEU2	BTG4	5	0.465	0.093
NEU2	SOCS5	3	0.253	0.0843333333333333
NEU2	NUP50	4	0.469	0.11725
NEU2	UVRAG	6	0.783	0.1305
NEU2	NXT2	6	0.793	0.132166666666667
NEU2	PCIF1	4	0.591	0.14775
3HAO	GPX5	2	0.18	0.09
3HAO	CBLC	5	0.906	0.1812
3HAO	CSRP2	4	0.54	0.135
3HAO	GALR2	6	0.725	0.120833333333333
3HAO	AIM1	5	0.636	0.1272
3HAO	STX8	5	0.776	0.1552
3HAO	CREG1	7	0.855	0.122142857142857
3HAO	LPIN2	7	0.94	0.134285714285714
3HAO	RAD51	6	0.831	0.1385
3HAO	ACVR1	7	0.989	0.141285714285714
3HAO	EBP	6	0.991	0.165166666666667
3HAO	GSTA1	3	0.546	0.182
3HAO	TRPM6	4	0.528	0.132
3HAO	HHLA2	9	1.195	0.132777777777778
3HAO	CSF2	6	0.226	0.0376666666666667
3HAO	BTG4	7	0.759	0.108428571428571
3HAO	SOCS5	5	0.587	0.1174
3HAO	NUP50	6	0.967	0.161166666666667
3HAO	UVRAG	5	0.806	0.1612
3HAO	NXT2	9	0.933	0.103666666666667
3HAO	PCIF1	5	0.832	0.1664
RL10L	GPX5	6	0.311	0.0518333333333333
RL10L	CBLC	8	0.699	0.087375
RL10L	CSRP2	4	0.7	0.175
RL10L	GALR2	6	0.473	0.0788333333333333
RL10L	AIM1	5	0.329	0.0658
RL10L	STX8	7	0.952	0.136
RL10L	CREG1	6	0.583	0.0971666666666667
RL10L	LPIN2	6	0.903	0.1505
RL10L	RAD51	8	0.398	0.04975
RL10L	ACVR1	8	0.696	0.087
RL10L	EBP	7	0.826	0.118
RL10L	GSTA1	5	0.865	0.173
RL10L	TRPM6	7	0.907	0.129571428571429
RL10L	HHLA2	8	1.189	0.148625
RL10L	CSF2	9	0.234	0.026
RL10L	BTG4	6	0.487	0.0811666666666667
RL10L	SOCS5	6	0.567	0.0945
RL10L	NUP50	4	0.39	0.0975
RL10L	UVRAG	6	0.934	0.155666666666667
RL10L	NXT2	6	0.714	0.119
RL10L	PCIF1	6	0.688	0.114666666666667
ADA1D	GPX5	4	0.182	0.0455
ADA1D	CBLC	3	0.161	0.0536666666666667
ADA1D	CSRP2	5	0.444	0.0888
ADA1D	GALR2	2	0.155	0.0775
ADA1D	AIM1	5	0.236	0.0472
ADA1D	STX8	4	0.436	0.109
ADA1D	CREG1	4	0.483	0.12075
ADA1D	LPIN2	4	0.46	0.115
ADA1D	RAD51	4	0.158	0.0395
ADA1D	ACVR1	4	0.24	0.06
ADA1D	EBP	5	0.307	0.0614
ADA1D	GSTA1	4	0.269	0.06725
ADA1D	TRPM6	3	0.295	0.0983333333333333
ADA1D	HHLA2	3	0.303	0.101
ADA1D	CSF2	3	0.102	0.034
ADA1D	BTG4	7	0.418	0.0597142857142857
ADA1D	SOCS5	3	0.208	0.0693333333333333
ADA1D	NUP50	5	0.451	0.0902
ADA1D	UVRAG	5	0.983	0.1966
ADA1D	NXT2	5	0.713	0.1426
ADA1D	PCIF1	5	0.542	0.1084
CANB2	GPX5	6	0.247	0.0411666666666667
CANB2	CBLC	5	0.357	0.0714
CANB2	CSRP2	5	0.666	0.1332
CANB2	GALR2	4	0.328	0.082
CANB2	AIM1	3	0.34	0.113333333333333
CANB2	STX8	6	0.773	0.128833333333333
CANB2	CREG1	6	0.585	0.0975
CANB2	LPIN2	4	0.489	0.12225
CANB2	RAD51	5	0.343	0.0686
CANB2	ACVR1	4	0.364	0.091
CANB2	EBP	5	0.496	0.0992
